Date,Flashboards,Gate1,Gate2,Gate3,Remark,Operating
11/17/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/18/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/19/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/20/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/21/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/22/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/23/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/24/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/25/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/26/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/27/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/28/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/29/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
11/30/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/1/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/2/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/3/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/4/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/5/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/6/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/7/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/8/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/9/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/10/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/11/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/12/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/13/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/14/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/15/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/16/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/17/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/18/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/19/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/20/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/21/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/22/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/23/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/24/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/25/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/26/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/27/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/28/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/29/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/30/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
12/31/2006,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/1/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/2/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/3/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/4/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/5/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/6/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/7/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/8/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/9/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/10/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/11/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
1/12/2007,OUT,O,O,O,3 gates held open and fb removed at 800 hr to allow access for levee repair from flood damage in suisun marsh w/boat lock gates closed since flashboards are removed.,Open
