Date,Day,Stratum,Start Latitude,Start Longitude,Station Code,Region,Sub-Region,Time Start,Avg E/C (µS),Avg Temp (°C),Avg Turbidity (NTU),Avg Secchi (M),Avg Start Depth (M),Method,Number of Tows,TowDuration,TowDirection,Species,Catch,FL Range (mm),Expression,Stage,Mark,Comments
10/20/2020,Tue,Lower Sacramento,38.06309,-121.78395,21-13-LSR01,West,Lower Sacramento River,11:23,4852.75,20.58,10.06,0.84,8.78,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/20/2020,Tue,Suisun Bay,38.09143,-122.0708,21-13-SBW02,Far West,West Suisun Bay,8:24,24391.25,19.93,24.02,0.56,11.55,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/20/2020,Tue,Suisun Bay,38.04921,-121.92033,21-13-CF03,West,Confluence,9:51,15544.67,19.97,13.6,0.76,11.93,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/20/2020,Tue,Suisun Bay,38.04588,-121.83514,21-13-CF02,West,Confluence,11:20,9031,20.45,8.28,1.1,9.38,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,All 4 tows were code 2 (Weight fell off tow bar)
10/21/2020,Wed,Lower San Joaquin,38.08206,-121.57011,21-13-PP01,South,San Joaquin River at Prisoners Pt,8:27,305.18,20.4,5.57,1.8,5.75,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/21/2020,Wed,Lower San Joaquin,38.08801,-121.57498,21-13-PP02,South,San Joaquin River at Prisoners Pt,9:41,396.7,20.5,8.26,1.51,12,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/21/2020,Wed,Lower San Joaquin,38.0863,-121.67922,21-13-SJT01,South,San Joaquin River near Twitchell Island,11:03,1265.5,20.6,6.16,1.77,14.25,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/21/2020,Wed,Suisun Marsh,38.12472,-122.08152,21-13-SM01,West,Suisun Marsh,8:25,18570.75,19.35,22.65,0.48,4.3,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/21/2020,Wed,Suisun Marsh,38.1051,-122.03884,21-13-GB01,West,Grizzly Bay,9:41,23474.75,20.05,19.28,0.67,3.38,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 4 was code 2 (Crossed strata boundary line)
10/21/2020,Wed,Suisun Marsh,38.10929,-122.05957,21-13-GB02,West,Grizzly Bay,11:00,20028,20.03,16.38,0.61,2.6,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/21/2020,Wed,Sac Deep Water Shipping Channel,38.23537,-121.67398,21-13-LSSC01,North,Lower Sacramento River Shipping Channel,11:53,138.5,20,6.31,1.8,11.17,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/21/2020,Wed,Sac Deep Water Shipping Channel,38.30889,-121.6533,21-13-LSSC02,North,Lower Sacramento River Shipping Channel,10:23,184.67,20.1,16.6,0.98,9.05,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/21/2020,Wed,Sac Deep Water Shipping Channel,38.44576,-121.5968,21-13-LSSC03,North,Lower Sacramento River Shipping Channel,8:34,538.25,20.4,82.1,0.18,8.5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,"6 Wakasagi (80-97mm) retained for verification; Tow 4 was code 2 (Distance from site exceeded target distance, was 0.60 mi at stop)"
10/22/2020,Thu,Lower San Joaquin,38.02453,-121.79253,21-13-LSJ01,West,Lower San Joaquin,8:06,4799.5,20.53,6.01,1.47,12.03,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tows 1-2 were code 2 (Vegetation in net)
10/22/2020,Thu,Lower San Joaquin,38.03248,-121.73591,21-13-LSJ03,West,Lower San Joaquin,9:16,3580,20.6,8.38,1.35,6.85,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tows 1-3 were code 2 (Vegetation in net)
10/22/2020,Thu,Lower San Joaquin,38.04574,-121.70335,21-13-LSJ02,West,Lower San Joaquin,10:30,2763.25,20.53,7.41,1.4,7.47,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
10/22/2020,Thu,Sac Deep Water Shipping Channel,38.45312,-121.59265,21-13-LSSC04,North,Lower Sacramento River Shipping Channel,8:35,583.25,20.25,62.3,0.29,8.88,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"25 Wakasagi (72-96mm) retained for verification; Tow 4 was code 2 (Distance from site exceeded target distance, was 0.68 mi at stop)"
10/22/2020,Thu,Sac Deep Water Shipping Channel,38.25768,-121.66698,21-13-LSSC06,North,Lower Sacramento River Shipping Channel,10:55,138.25,19.65,8.35,1.8,10.8,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 1 was code 2 (Buoy line wrapped around net); Tow 4 was code 2 (Distance from site exceeded target distance, was 0.69 mi at stop)"
10/22/2020,Thu,Sac Deep Water Shipping Channel,38.20017,-121.65658,21-13-LSSC05,North,Lower Sacramento River Shipping Channel,12:19,142.7,19.53,5.7,1.72,13.55,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
10/22/2020,Thu,Suisun Marsh,38.17331,-121.92748,21-13-SM02,West,Suisun Marsh,8:38,11563,20.22,12.82,0.83,8.5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 4 was code 2 (Distance from site exceeded target distance, was 0.61 mi at stop)"
10/22/2020,Thu,Suisun Marsh,38.16168,-122.04594,21-13-SM03,West,Suisun Marsh,9:59,15513.5,20.02,17.9,0.59,5.97,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/22/2020,Thu,Suisun Marsh,38.10723,-122.04387,21-13-GB03,West,Grizzly Bay,11:13,24403.25,20.13,13.36,0.81,2.75,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/26/2020,Mon,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Kodiak,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,"Due to high winds, EDSM crews did not sample today"
10/27/2020,Tue,Cache Slough and Liberty Island,38.24019,-121.68633,21-14-CS05,North,Cache Slough and Liberty Island,9:30,130.7,14.47,13.12,0.89,7.22,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 4 was code 2 (Distance from site exceeded target distance, was 0.67 mi at stop)"
10/27/2020,Tue,Cache Slough and Liberty Island,38.28007,-121.66496,21-14-CS06,North,Cache Slough and Liberty Island,8:08,133.5,13.4,17.57,0.83,5.47,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/27/2020,Tue,Cache Slough and Liberty Island,38.2469,-121.69982,21-14-CS04,North,Cache Slough and Liberty Island,10:39,132.38,14.58,11.08,1,6.4,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/27/2020,Tue,Lower Sacramento,38.10715,-121.70915,21-14-RV02,North,Sacramento River near Rio Vista,9:48,495.2,16.65,9.66,1.32,5,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/27/2020,Tue,Lower Sacramento,38.05821,-121.80419,21-14-LSR01,West,Lower Sacramento River,8:26,3522.25,16.75,23.4,0.51,8.62,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/27/2020,Tue,Lower Sacramento,38.14141,-121.688,21-14-RV01,North,Sacramento River near Rio Vista,11:13,157.5,16.68,7.12,1.8,5.6,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/27/2020,Tue,Suisun Marsh,38.1856,-121.96964,21-14-SM04,West,Suisun Marsh,8:49,12369,15.54,31.64,0.44,7.89,Kodiak,8,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tows 1-4 were code 3 (Net inverted)
10/27/2020,Tue,Suisun Marsh,38.15673,-122.05023,21-14-SM03,West,Suisun Marsh,11:35,18597.75,16.15,44.43,0.33,8.78,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/28/2020,Wed,Cache Slough and Liberty Island,38.31928,-121.65413,21-14-CS03,North,Cache Slough and Liberty Island,8:04,139.23,13.78,9.61,1.52,3.6,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 4 was code 2 (Partial blockage of net due to vegetation)
10/28/2020,Wed,Cache Slough and Liberty Island,38.24418,-121.68957,21-14-CS01,North,Cache Slough and Liberty Island,9:20,132.97,14.72,9.21,1.27,4.75,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/28/2020,Wed,Cache Slough and Liberty Island,38.27148,-121.69458,21-14-CS02,North,Cache Slough and Liberty Island,10:31,134.5,14.25,6.73,1.74,4.95,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 3 was code 2 (Distance from site exceeded target distance, was 0.59 mi at stop)"
10/28/2020,Wed,Lower Sacramento,38.05076,-121.79861,21-14-LSR02,West,Lower Sacramento River,8:04,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Heavy SAV and too shallow (1.6 m)
10/28/2020,Wed,Lower Sacramento,38.06855,-121.83268,21-14-LSR03,West,Lower Sacramento River,8:17,6024,16.82,16.28,0.5,6.47,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/28/2020,Wed,Lower Sacramento,38.07491,-121.75741,21-14-LSR04,West,Lower Sacramento River,9:31,1608.75,16.63,21.03,0.44,7.08,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/28/2020,Wed,Lower Sacramento,38.14331,-121.69183,21-14-RV03,North,Sacramento River near Rio Vista,10:44,147.28,16.22,9.8,1.24,11.8,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 2 was code 2 (Distance from site exceeded target distance, was 0.64 mi at stop); Tows 3-4 were code 2 (Twist in net)"
10/28/2020,Wed,Suisun Bay,38.07592,-122.07336,21-14-SBW01,Far West,West Suisun Bay,8:03,20990.5,16.38,29.65,0.57,5.15,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 4 was code 2 (Distance from site exceeded target distance, was 0.64 mi at stop)"
10/28/2020,Wed,Suisun Bay,38.07369,-121.96776,21-14-HB01,West,Honker Bay,9:28,13302.5,16.9,24.62,0.58,3.42,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/28/2020,Wed,Suisun Bay,38.02649,-121.83314,21-14-CF01,West,Confluence,10:51,5610.25,16.82,18.78,0.88,8.47,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,
10/29/2020,Thu,Sac Deep Water Shipping Channel,38.35891,-121.63659,21-14-LSSC03,North,Lower Sacramento River Shipping Channel,8:02,345.9,16.63,74.85,0.24,10.3,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,3 Wakasagi (72-89mm) retained for verification
10/29/2020,Thu,Sac Deep Water Shipping Channel,38.31672,-121.65185,21-14-LSSC04,North,Lower Sacramento River Shipping Channel,9:20,271.12,16.75,66.98,0.36,9.35,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,18 Wakasagi (72-96mm) retained for verification
10/29/2020,Thu,Sac Deep Water Shipping Channel,38.17999,-121.66585,21-14-LSSC02,North,Lower Sacramento River Shipping Channel,11:06,125.33,15.73,9.81,1.47,19.07,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 4 was code 2 (Distance from site exceeded target distance, was 0.91 mi at stop)"
10/29/2020,Thu,Suisun Bay,38.05848,-122.11577,21-14-SBW02,Far West,West Suisun Bay,8:25,21400.5,16.47,40.75,0.35,6.83,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/29/2020,Thu,Suisun Bay,38.05287,-121.94514,21-14-HB02,West,Honker Bay,9:57,11543,16.87,19.33,0.83,16.95,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 4 was code 2 (Distance from site exceeded target distance, was 0.59 mi at stop)"
10/29/2020,Thu,Suisun Bay,38.07211,-121.84111,21-14-CF02,West,Confluence,11:22,6266.5,16.72,16.93,0.72,6.92,Kodiak,4,10,D,n/p,n/p,n/p,n/p,n/p,n/p,Tow 2 was code 2 (Twist in net)
10/29/2020,Thu,Lower San Joaquin,38.07966,-121.56948,21-14-PP02,South,San Joaquin River at Prisoners Pt,8:11,341.05,16.77,5.44,1.8,11.28,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/29/2020,Thu,Lower San Joaquin,38.09321,-121.57388,21-14-PP01,South,San Joaquin River at Prisoners Pt,9:18,301.32,16.68,6.83,1.79,8.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
10/29/2020,Thu,Lower San Joaquin,38.04446,-121.70198,21-14-LSJ04,West,Lower San Joaquin,10:45,1234,17.13,10.55,1.21,9.1,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/30/2020,Fri,Lower San Joaquin,38.01882,-121.79203,21-14-LSJ03,West,Lower San Joaquin,8:21,3744,16.77,13.71,0.84,5.92,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/30/2020,Fri,Lower San Joaquin,38.02519,-121.74468,21-14-LSJ02,West,Lower San Joaquin,9:47,2046.25,16.82,13.18,1.05,6.75,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/30/2020,Fri,Lower San Joaquin,38.03927,-121.72448,21-14-LSJ01,West,Lower San Joaquin,11:06,1573.25,16.97,8.87,1.11,5.38,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/30/2020,Fri,Sac Deep Water Shipping Channel,38.5637,-121.55065,21-14-USSC01,North,Upper Sacramento River Shipping Channel,8:30,930.5,18.4,9.27,1.5,10.78,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 2 was code 2 (Twist in net)
10/30/2020,Fri,Sac Deep Water Shipping Channel,38.38928,-121.62244,21-14-LSSC01,North,Lower Sacramento River Shipping Channel,11:18,433.18,16.78,90.82,0.2,9.95,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,2 Wakasagi (86-94mm) retained for verification
10/30/2020,Fri,Sac Deep Water Shipping Channel,38.51054,-121.58449,21-14-USSC02,North,Upper Sacramento River Shipping Channel,9:53,818.25,17.57,31.88,0.44,10.25,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,"Tow 4 was code 2 (Distance from site exceeded target distance, was 0.59 mi at stop)"
10/30/2020,Fri,Suisun Marsh,38.14919,-122.0701,21-14-SM01,West,Suisun Marsh,9:58,n/p,n/p,n/p,n/p,n/p,Kodiak,0,n/p,n/p,n/p,n/p,n/p,n/p,n/p,n/p,Code 4: Too shallow
10/30/2020,Fri,Suisun Marsh,38.17666,-122.01066,21-14-SM02,West,Suisun Marsh,8:30,10816.5,15.85,24.88,0.47,5.77,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,Tow 1 was code 2 (Twist in net)
10/30/2020,Fri,Suisun Marsh,38.10334,-122.06112,21-14-GB02,West,Suisun Marsh,10:06,20331.5,16.35,23.9,0.57,4.45,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
10/30/2020,Fri,Suisun Marsh,38.10782,-122.06243,21-14-GB01,West,Suisun Marsh,11:21,21867.75,16.75,57.65,0.33,2.68,Kodiak,4,10,U,n/p,n/p,n/p,n/p,n/p,n/p,
