# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-11-18 16:38:05 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11455478 SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11455478
#            TS   parameter     Description
#         16209       00010     Temperature, water, degrees Celsius, [HYDRO EXO]
#         16210       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, [HYDRO EXO]
#         16212       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), MEDIAN TS087: YSI model 6136
#         16214       00010     Temperature, water, degrees Celsius, BGC PROJECT
#         16215       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, BGC PROJECT
#         16218       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), BGC PROJECT
#        248800       32316     Chlorophyll fluorescence (fChl), water, in situ, concentration estimated from reference material, micrograms per liter as chlorophyll, BGC PROJECT
#        257815       00480     Salinity, water, unfiltered, parts per thousand, BGC PROJECT
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	16214_00010	16214_00010_cd	16215_00095	16215_00095_cd	16218_63680	16218_63680_cd	248800_32316	248800_32316_cd	257815_00480	257815_00480_cd
USGS	11455478	2020-07-17 03:45	PST	21.9	P	1410	P	14.8	P	1.9	P	0.7	P
USGS	11455478	2020-07-17 04:00	PST	21.9	P	1230	P	14.2	P	1.9	P	0.6	P
USGS	11455478	2020-07-17 04:15	PST	22.1	P	927	P	19.2	P	2.4	P	0.4	P
USGS	11455478	2020-07-17 04:30	PST	22.2	P	706	P	20.9	P	2.5	P	0.3	P
USGS	11455478	2020-07-17 04:45	PST	22.3	P	501	P	19.9	P	2.9	P	0.2	P
USGS	11455478	2020-07-17 05:00	PST	22.5	P	345	P	21.3	P	3.3	P	0.2	P
USGS	11455478	2020-07-17 05:15	PST	22.6	P	289	P	16.9	P	3.2	P	0.1	P
USGS	11455478	2020-07-17 05:30	PST	22.6	P	261	P	16.1	P	3.2	P	0.1	P
USGS	11455478	2020-07-17 05:45	PST	22.7	P	248	P	13.1	P	3.1	P	0.1	P
USGS	11455478	2020-07-17 06:00	PST	22.8	P	241	P	13.2	P	3.0	P	0.1	P
USGS	11455478	2020-07-17 06:15	PST	22.8	P	233	P	12.7	P	3.0	P	0.1	P
USGS	11455478	2020-07-17 06:30	PST	22.8	P	222	P	11.6	P	3.1	P	0.1	P
USGS	11455478	2020-07-17 06:45	PST	22.9	P	211	P	11.6	P	2.9	P	0.1	P
USGS	11455478	2020-07-17 07:00	PST	22.9	P	198	P	10.1	P	2.6	P	0.1	P
USGS	11455478	2020-07-17 07:15	PST	22.9	P	190	P	9.4	P	2.4	P	0.1	P
USGS	11455478	2020-07-17 07:30	PST	22.9	P	180	P	9.0	P	2.4	P	0.1	P
USGS	11455478	2020-07-17 07:45	PST	23.0	P	171	P	8.3	P	2.4	P	0.1	P
USGS	11455478	2020-07-17 08:00	PST	23.0	P	163	P	10.0	P	2.5	P	0.1	P
USGS	11455478	2020-07-17 08:15	PST	23.0	P	155	P	8.5	P	2.3	P	0.1	P
USGS	11455478	2020-07-17 08:30	PST	23.0	P	149	P	8.0	P	2.1	P	0.1	P
USGS	11455478	2020-07-17 08:45	PST	23.0	P	146	P	9.5	P	2.4	P	0.1	P
USGS	11455478	2020-07-17 09:00	PST	23.0	P	144	P	9.7	P	2.3	P	0.1	P
USGS	11455478	2020-07-17 09:15	PST	23.0	P	143	P	8.0	P	1.9	P	0.1	P
USGS	11455478	2020-07-17 09:30	PST	23.0	P	141	P	11.0	P	2.0	P	0.1	P
USGS	11455478	2020-07-17 09:45	PST	23.1	P	140	P	5.9	P	2.0	P	0.1	P
USGS	11455478	2020-07-17 10:00	PST	23.1	P	140	P	5.2	P	1.8	P	0.1	P
USGS	11455478	2020-07-17 10:15	PST	23.1	P	139	P	4.2	P	1.9	P	0.1	P
USGS	11455478	2020-07-17 10:30	PST	23.1	P	140	P	4.4	P	1.9	P	0.1	P
USGS	11455478	2020-07-17 10:45	PST	23.1	P	141	P	4.3	P	1.9	P	0.1	P
USGS	11455478	2020-07-17 11:00	PST	23.1	P	143	P	3.8	P	2.2	P	0.1	P
USGS	11455478	2020-07-17 11:15	PST	23.2	P	148	P	4.3	P	2.2	P	0.1	P
USGS	11455478	2020-07-17 11:30	PST	23.1	P	167	P	7.0	P	2.2	P	0.1	P
USGS	11455478	2020-07-17 11:45	PST	22.9	P	223	P	7.0	P	2.2	P	0.1	P
USGS	11455478	2020-07-17 12:00	PST	22.7	P	325	P	6.2	P	2.1	P	0.1	P
USGS	11455478	2020-07-17 12:15	PST	22.7	P	330	P	6.7	P	2.1	P	0.1	P
USGS	11455478	2020-07-17 12:30	PST	22.7	P	316	P	7.0	P	2.1	P	0.1	P
USGS	11455478	2020-07-17 12:45	PST	22.6	P	304	P	8.8	P	2.0	P	0.1	P
USGS	11455478	2020-07-17 13:00	PST	22.6	P	301	P	7.8	P	2.1	P	0.1	P
USGS	11455478	2020-07-17 13:15	PST	22.6	P	299	P	7.8	P	2.1	P	0.1	P
USGS	11455478	2020-07-17 13:30	PST	22.6	P	309	P	8.7	P	2.2	P	0.1	P
USGS	11455478	2020-07-17 13:45	PST	22.7	P	320	P	9.8	P	2.3	P	0.1	P
USGS	11455478	2020-07-17 14:00	PST	22.6	P	323	P	10.7	P	2.4	P	0.1	P
USGS	11455478	2020-07-17 14:15	PST	22.6	P	331	P	10.3	P	2.2	P	0.1	P
USGS	11455478	2020-07-17 14:30	PST	22.6	P	339	P	11.9	P	2.4	P	0.1	P
USGS	11455478	2020-07-17 14:45	PST	22.6	P	433	P	10.7	P	2.4	P	0.2	P
USGS	11455478	2020-07-17 15:00	PST	22.4	P	651	P	11.1	P	2.3	P	0.3	P
USGS	11455478	2020-07-17 15:15	PST	22.4	P	768	P	11.3	P	2.3	P	0.4	P
USGS	11455478	2020-07-17 15:30	PST	22.4	P	874	P	12.4	P	2.3	P	0.4	P
USGS	11455478	2020-07-17 15:45	PST	22.4	P	935	P	12.0	P	2.2	P	0.4	P
USGS	11455478	2020-07-17 16:00	PST	22.4	P	947	P	11.6	P	2.2	P	0.4	P
USGS	11455478	2020-07-17 16:15	PST	22.3	P	967	P	11.1	P	2.1	P	0.5	P
USGS	11455478	2020-07-17 16:30	PST	22.4	P	944	P	10.2	P	2.2	P	0.4	P
USGS	11455478	2020-07-17 16:45	PST	22.4	P	852	P	10.1	P	2.1	P	0.4	P
USGS	11455478	2020-07-17 17:00	PST	22.4	P	742	P	9.7	P	2.0	P	0.3	P
USGS	11455478	2020-07-17 17:15	PST	22.5	P	554	P	9.0	P	1.9	P	0.3	P
USGS	11455478	2020-07-17 17:30	PST	22.6	P	411	P	7.6	P	2.0	P	0.2	P
USGS	11455478	2020-07-17 17:45	PST	22.6	P	340	P	7.0	P	2.1	P	0.1	P
USGS	11455478	2020-07-17 18:00	PST	22.6	P	345	P	7.5	P	2.1	P	0.2	P
USGS	11455478	2020-07-17 18:15	PST	22.7	P	327	P	8.9	P	2.5	P	0.1	P
USGS	11455478	2020-07-17 18:30	PST	22.7	P	312	P	8.1	P	2.5	P	0.1	P
USGS	11455478	2020-07-17 18:45	PST	22.7	P	299	P	8.5	P	2.4	P	0.1	P
USGS	11455478	2020-07-17 19:00	PST	22.7	P	298	P	9.1	P	2.6	P	0.1	P
USGS	11455478	2020-07-17 19:15	PST	22.8	P	296	P	9.4	P	2.6	P	0.1	P
USGS	11455478	2020-07-17 19:30	PST	22.7	P	298	P	7.7	P	2.6	P	0.1	P
USGS	11455478	2020-07-17 19:45	PST	22.8	P	299	P	7.7	P	2.7	P	0.1	P
USGS	11455478	2020-07-17 20:00	PST	22.7	P	297	P	7.2	P	3.1	P	0.1	P
USGS	11455478	2020-07-17 20:15	PST	22.7	P	297	P	6.5	P	2.7	P	0.1	P
USGS	11455478	2020-07-17 20:30	PST	22.7	P	296	P	7.7	P	3.3	P	0.1	P
USGS	11455478	2020-07-17 20:45	PST	22.7	P	295	P	6.2	P	2.5	P	0.1	P
USGS	11455478	2020-07-17 21:00	PST	22.7	P	297	P	6.4	P	2.7	P	0.1	P
USGS	11455478	2020-07-17 21:15	PST	22.6	P	306	P	7.5	P	3.1	P	0.1	P
USGS	11455478	2020-07-17 21:30	PST	22.6	P	323	P	7.9	P	2.7	P	0.1	P
USGS	11455478	2020-07-17 21:45	PST	22.5	P	367	P	11.1	P	3.4	P	0.2	P
USGS	11455478	2020-07-17 22:00	PST	22.4	P	450	P	10.4	P	2.4	P	0.2	P
USGS	11455478	2020-07-17 22:15	PST	22.3	P	555	P	11.5	P	2.3	P	0.3	P
USGS	11455478	2020-07-17 22:30	PST	22.3	P	684	P	14.7	P	2.5	P	0.3	P
USGS	11455478	2020-07-17 22:45	PST	22.2	P	817	P	16.2	P	2.4	P	0.4	P
USGS	11455478	2020-07-17 23:00	PST	22.0	P	1060	P	18.0	P	3.4	P	0.5	P
USGS	11455478	2020-07-17 23:15	PST	22.0	P	1260	P	17.6	P	3.4	P	0.6	P
USGS	11455478	2020-07-17 23:30	PST	21.8	P	1510	P	17.7	P	2.5	P	0.7	P
USGS	11455478	2020-07-17 23:45	PST	21.8	P	1760	P	17.4	P	2.2	P	0.9	P
USGS	11455478	2020-07-18 00:00	PST	21.8	P	1990	P	16.2	P	2.2	P	1.0	P
USGS	11455478	2020-07-18 00:15	PST	21.8	P	2410	P	13.3	P	2.0	P	1.2	P
USGS	11455478	2020-07-18 00:30	PST	21.8	P	2620	P	13.8	P	2.2	P	1.3	P
USGS	11455478	2020-07-18 00:45	PST	21.7	P	3000	P	13.4	P	2.0	P	1.5	P
USGS	11455478	2020-07-18 01:00	PST	21.8	P	3370	P	13.8	P	2.0	P	1.7	P
USGS	11455478	2020-07-18 01:15	PST	21.7	P	3540	P	12.8	P	2.0	P	1.8	P
USGS	11455478	2020-07-18 01:30	PST	21.7	P	3720	P	17.2	P	2.2	P	1.9	P
USGS	11455478	2020-07-18 01:45	PST	21.6	P	3920	P	12.3	P	2.1	P	2.1	P
USGS	11455478	2020-07-18 02:00	PST	21.6	P	4060	P	11.0	P	2.1	P	2.1	P
USGS	11455478	2020-07-18 02:15	PST	21.6	P	4000	P	9.8	P	2.0	P	2.1	P
USGS	11455478	2020-07-18 02:30	PST	21.6	P	3830	P	9.8	P	1.9	P	2.0	P
USGS	11455478	2020-07-18 02:45	PST	21.6	P	3700	P	9.5	P	1.9	P	1.9	P
USGS	11455478	2020-07-18 03:00	PST	21.7	P	3630	P	10.2	P	1.8	P	1.9	P
USGS	11455478	2020-07-18 03:15	PST	21.7	P	3380	P	9.3	P	1.8	P	1.8	P
USGS	11455478	2020-07-18 03:30	PST	21.5	P	2900	P	8.9	P	1.7	P	1.5	P
USGS	11455478	2020-07-18 03:45	PST	21.6	P	2640	P	8.9	P	1.8	P	1.3	P
USGS	11455478	2020-07-18 04:00	PST	21.6	P	2290	P	8.7	P	1.6	P	1.2	P
USGS	11455478	2020-07-18 04:15	PST	21.7	P	2110	P	13.9	P	1.9	P	1.1	P
USGS	11455478	2020-07-18 04:30	PST	21.7	P	1690	P	17.2	P	2.1	P	0.8	P
USGS	11455478	2020-07-18 04:45	PST	21.7	P	1380	P	17.4	P	2.2	P	0.7	P
USGS	11455478	2020-07-18 05:00	PST	21.8	P	1090	P	18.8	P	2.3	P	0.5	P
USGS	11455478	2020-07-18 05:15	PST	21.9	P	864	P	20.4	P	2.6	P	0.4	P
USGS	11455478	2020-07-18 05:30	PST	22.0	P	659	P	23.8	P	2.7	P	0.3	P
USGS	11455478	2020-07-18 05:45	PST	22.1	P	477	P	19.0	P	2.6	P	0.2	P
USGS	11455478	2020-07-18 06:00	PST	22.2	P	388	P	17.4	P	2.6	P	0.2	P
USGS	11455478	2020-07-18 06:15	PST	22.3	P	332	P	17.7	P	2.7	P	0.1	P
USGS	11455478	2020-07-18 06:30	PST	22.3	P	303	P	16.8	P	2.6	P	0.1	P
USGS	11455478	2020-07-18 06:45	PST	22.4	P	295	P	14.9	P	2.6	P	0.1	P
USGS	11455478	2020-07-18 07:00	PST	22.4	P	287	P	11.4	P	2.3	P	0.1	P
USGS	11455478	2020-07-18 07:15	PST	22.5	P	277	P	13.4	P	2.5	P	0.1	P
USGS	11455478	2020-07-18 07:30	PST	22.6	P	256	P	11.7	P	2.4	P	0.1	P
USGS	11455478	2020-07-18 07:45	PST	22.6	P	227	P	11.5	P	2.3	P	0.1	P
USGS	11455478	2020-07-18 08:00	PST	22.7	P	202	P	10.9	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 08:15	PST	22.8	P	186	P	10.0	P	2.1	P	0.1	P
USGS	11455478	2020-07-18 08:30	PST	22.8	P	175	P	10.2	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 08:45	PST	22.8	P	164	P	8.4	P	2.0	P	0.1	P
USGS	11455478	2020-07-18 09:00	PST	22.8	P	152	P	8.3	P	2.0	P	0.1	P
USGS	11455478	2020-07-18 09:15	PST	22.9	P	145	P	9.9	P	1.9	P	0.1	P
USGS	11455478	2020-07-18 09:30	PST	22.9	P	142	P	7.5	P	1.9	P	0.1	P
USGS	11455478	2020-07-18 09:45	PST	22.9	P	139	P	6.2	P	1.9	P	0.1	P
USGS	11455478	2020-07-18 10:00	PST	22.9	P	138	P	7.2	P	1.8	P	0.1	P
USGS	11455478	2020-07-18 10:15	PST	22.9	P	137	P	6.4	P	1.8	P	0.1	P
USGS	11455478	2020-07-18 10:30	PST	22.9	P	138	P	5.7	P	1.8	P	0.1	P
USGS	11455478	2020-07-18 10:45	PST	23.0	P	137	P	4.8	P	1.8	P	0.1	P
USGS	11455478	2020-07-18 11:00	PST	22.9	P	137	P	8.5	P	1.8	P	0.1	P
USGS	11455478	2020-07-18 11:15	PST	23.0	P	137	P	4.0	P	1.7	P	0.1	P
USGS	11455478	2020-07-18 11:30	PST	23.0	P	137	P	3.9	P	1.9	P	0.1	P
USGS	11455478	2020-07-18 11:45	PST	23.1	P	153	P	5.1	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 12:00	PST	23.1	P	140	P	3.3	P	2.1	P	0.1	P
USGS	11455478	2020-07-18 12:15	PST	23.0	P	145	P	4.4	P	2.0	P	0.1	P
USGS	11455478	2020-07-18 12:30	PST	23.0	P	162	P	5.6	P	2.0	P	0.1	P
USGS	11455478	2020-07-18 12:45	PST	22.8	P	236	P	6.8	P	1.9	P	0.1	P
USGS	11455478	2020-07-18 13:00	PST	22.7	P	312	P	6.4	P	2.1	P	0.1	P
USGS	11455478	2020-07-18 13:15	PST	22.7	P	321	P	6.7	P	2.1	P	0.1	P
USGS	11455478	2020-07-18 13:30	PST	22.6	P	334	P	7.3	P	2.1	P	0.1	P
USGS	11455478	2020-07-18 13:45	PST	22.6	P	325	P	7.6	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 14:00	PST	22.6	P	323	P	7.9	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 14:15	PST	22.5	P	317	P	8.6	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 14:30	PST	22.6	P	323	P	10.3	P	2.4	P	0.1	P
USGS	11455478	2020-07-18 14:45	PST	22.5	P	343	P	11.1	P	2.3	P	0.2	P
USGS	11455478	2020-07-18 15:00	PST	22.4	P	383	P	11.2	P	2.2	P	0.2	P
USGS	11455478	2020-07-18 15:15	PST	22.4	P	461	P	12.0	P	2.3	P	0.2	P
USGS	11455478	2020-07-18 15:30	PST	22.3	P	536	P	11.4	P	2.1	P	0.2	P
USGS	11455478	2020-07-18 15:45	PST	22.3	P	771	P	10.7	P	2.2	P	0.4	P
USGS	11455478	2020-07-18 16:00	PST	22.4	P	852	P	10.2	P	2.3	P	0.4	P
USGS	11455478	2020-07-18 16:15	PST	22.2	P	953	P	10.7	P	2.2	P	0.5	P
USGS	11455478	2020-07-18 16:30	PST	22.2	P	1000	P	10.4	P	2.0	P	0.5	P
USGS	11455478	2020-07-18 16:45	PST	22.3	P	961	P	10.4	P	2.0	P	0.5	P
USGS	11455478	2020-07-18 17:00	PST	22.4	P	892	P	10.2	P	2.1	P	0.4	P
USGS	11455478	2020-07-18 17:15	PST	22.4	P	865	P	9.4	P	2.1	P	0.4	P
USGS	11455478	2020-07-18 17:30	PST	22.4	P	838	P	9.9	P	2.0	P	0.4	P
USGS	11455478	2020-07-18 17:45	PST	22.5	P	817	P	9.0	P	2.0	P	0.4	P
USGS	11455478	2020-07-18 18:00	PST	22.5	P	737	P	8.7	P	2.0	P	0.3	P
USGS	11455478	2020-07-18 18:15	PST	22.6	P	612	P	8.5	P	2.0	P	0.3	P
USGS	11455478	2020-07-18 18:30	PST	22.6	P	488	P	7.9	P	2.0	P	0.2	P
USGS	11455478	2020-07-18 18:45	PST	22.6	P	460	P	7.9	P	2.0	P	0.2	P
USGS	11455478	2020-07-18 19:00	PST	22.5	P	359	P	7.7	P	1.8	P	0.2	P
USGS	11455478	2020-07-18 19:15	PST	22.6	P	333	P	8.6	P	2.0	P	0.1	P
USGS	11455478	2020-07-18 19:30	PST	22.6	P	326	P	9.1	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 19:45	PST	22.7	P	326	P	8.5	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 20:00	PST	22.7	P	327	P	7.9	P	2.4	P	0.1	P
USGS	11455478	2020-07-18 20:15	PST	22.7	P	336	P	7.6	P	2.4	P	0.1	P
USGS	11455478	2020-07-18 20:30	PST	22.7	P	331	P	6.7	P	2.5	P	0.1	P
USGS	11455478	2020-07-18 20:45	PST	22.7	P	332	P	6.2	P	2.5	P	0.1	P
USGS	11455478	2020-07-18 21:00	PST	22.7	P	332	P	5.8	P	2.4	P	0.1	P
USGS	11455478	2020-07-18 21:15	PST	22.7	P	333	P	5.7	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 21:30	PST	22.6	P	330	P	5.7	P	2.3	P	0.1	P
USGS	11455478	2020-07-18 21:45	PST	22.6	P	334	P	6.7	P	2.3	P	0.1	P
USGS	11455478	2020-07-18 22:00	PST	22.5	P	339	P	7.2	P	2.2	P	0.1	P
USGS	11455478	2020-07-18 22:15	PST	22.4	P	369	P	9.7	P	2.2	P	0.2	P
USGS	11455478	2020-07-18 22:30	PST	22.4	P	428	P	11.2	P	2.3	P	0.2	P
USGS	11455478	2020-07-18 22:45	PST	22.2	P	632	P	13.8	P	2.4	P	0.3	P
USGS	11455478	2020-07-18 23:00	PST	22.2	P	804	P	13.7	P	2.3	P	0.4	P
USGS	11455478	2020-07-18 23:15	PST	22.2	P	899	P	15.2	P	2.3	P	0.4	P
USGS	11455478	2020-07-18 23:30	PST	22.0	P	1030	P	16.0	P	2.3	P	0.5	P
USGS	11455478	2020-07-18 23:45	PST	21.7	P	1280	P	17.3	P	2.2	P	0.6	P
USGS	11455478	2020-07-19 00:00	PST	21.7	P	1450	P	17.5	P	2.2	P	0.7	P
USGS	11455478	2020-07-19 00:15	PST	21.7	P	1630	P	20.2	P	2.2	P	0.8	P
USGS	11455478	2020-07-19 00:30	PST	21.7	P	1880	P	19.5	P	2.3	P	0.9	P
USGS	11455478	2020-07-19 00:45	PST	21.7	P	2150	P	18.4	P	2.2	P	1.1	P
USGS	11455478	2020-07-19 01:00	PST	21.7	P	2530	P	16.3	P	2.1	P	1.3	P
USGS	11455478	2020-07-19 01:15	PST	21.7	P	2850	P	16.2	P	2.1	P	1.5	P
USGS	11455478	2020-07-19 01:30	PST	21.6	P	3040	P	18.5	P	2.1	P	1.6	P
USGS	11455478	2020-07-19 01:45	PST	21.6	P	3470	P	15.0	P	2.0	P	1.8	P
USGS	11455478	2020-07-19 02:00	PST	21.6	P	3610	P	14.9	P	2.1	P	1.9	P
USGS	11455478	2020-07-19 02:15	PST	21.6	P	3800	P	11.2	P	2.0	P	2.0	P
USGS	11455478	2020-07-19 02:30	PST	21.5	P	3880	P	10.6	P	2.1	P	2.0	P
USGS	11455478	2020-07-19 02:45	PST	21.5	P	3870	P	9.7	P	2.0	P	2.0	P
USGS	11455478	2020-07-19 03:00	PST	21.5	P	3890	P	9.1	P	2.0	P	2.0	P
USGS	11455478	2020-07-19 03:15	PST	21.5	P	3900	P	9.0	P	1.9	P	2.0	P
USGS	11455478	2020-07-19 03:30	PST	21.5	P	3890	P	8.8	P	1.9	P	2.0	P
USGS	11455478	2020-07-19 03:45	PST	21.4	P	3780	P	9.2	P	1.9	P	2.0	P
USGS	11455478	2020-07-19 04:00	PST	21.4	P	3640	P	9.1	P	1.9	P	1.9	P
USGS	11455478	2020-07-19 04:15	PST	21.4	P	3430	P	8.5	P	1.8	P	1.8	P
USGS	11455478	2020-07-19 04:30	PST	21.5	P	2640	P	8.8	P	1.7	P	1.3	P
USGS	11455478	2020-07-19 04:45	PST	21.5	P	2240	P	8.9	P	1.7	P	1.1	P
USGS	11455478	2020-07-19 05:00	PST	21.6	P	2030	P	13.5	P	2.0	P	1.0	P
USGS	11455478	2020-07-19 05:15	PST	21.5	P	1730	P	18.3	P	2.0	P	0.9	P
USGS	11455478	2020-07-19 05:30	PST	21.6	P	1530	P	20.3	P	2.1	P	0.8	P
USGS	11455478	2020-07-19 05:45	PST	21.6	P	1270	P	20.0	P	2.3	P	0.6	P
USGS	11455478	2020-07-19 06:00	PST	21.8	P	1010	P	19.9	P	2.2	P	0.5	P
USGS	11455478	2020-07-19 06:15	PST	21.9	P	796	P	23.5	P	2.6	P	0.4	P
USGS	11455478	2020-07-19 06:30	PST	21.9	P	650	P	20.5	P	2.3	P	0.3	P
USGS	11455478	2020-07-19 06:45	PST	22.0	P	511	P	17.8	P	2.2	P	0.2	P
USGS	11455478	2020-07-19 07:00	PST	22.1	P	387	P	16.4	P	2.3	P	0.2	P
USGS	11455478	2020-07-19 07:15	PST	22.2	P	352	P	15.2	P	2.3	P	0.2	P
USGS	11455478	2020-07-19 07:30	PST	22.2	P	338	P	14.3	P	2.2	P	0.1	P
USGS	11455478	2020-07-19 07:45	PST	22.3	P	332	P	12.8	P	2.3	P	0.1	P
USGS	11455478	2020-07-19 08:00	PST	22.4	P	319	P	12.2	P	2.3	P	0.1	P
USGS	11455478	2020-07-19 08:15	PST	22.4	P	306	P	11.3	P	2.1	P	0.1	P
USGS	11455478	2020-07-19 08:30	PST	22.5	P	278	P	10.6	P	2.1	P	0.1	P
USGS	11455478	2020-07-19 08:45	PST	22.5	P	248	P	11.2	P	2.1	P	0.1	P
USGS	11455478	2020-07-19 09:00	PST	22.6	P	215	P	10.5	P	2.1	P	0.1	P
USGS	11455478	2020-07-19 09:15	PST	22.6	P	201	P	10.6	P	2.0	P	0.1	P
USGS	11455478	2020-07-19 09:30	PST	22.7	P	187	P	9.4	P	1.9	P	0.1	P
USGS	11455478	2020-07-19 09:45	PST	22.7	P	173	P	9.3	P	2.0	P	0.1	P
USGS	11455478	2020-07-19 10:00	PST	22.7	P	161	P	8.4	P	1.9	P	0.1	P
USGS	11455478	2020-07-19 10:15	PST	22.8	P	155	P	8.2	P	1.9	P	0.1	P
USGS	11455478	2020-07-19 10:30	PST	22.8	P	152	P	8.4	P	1.8	P	0.1	P
USGS	11455478	2020-07-19 10:45	PST	22.8	P	149	P	7.4	P	1.8	P	0.1	P
USGS	11455478	2020-07-19 11:00	PST	22.8	P	146	P	6.9	P	1.8	P	0.1	P
USGS	11455478	2020-07-19 11:15	PST	22.8	P	146	P	5.4	P	1.8	P	0.1	P
USGS	11455478	2020-07-19 11:30	PST	22.8	P	146	P	5.9	P	1.8	P	0.1	P
USGS	11455478	2020-07-19 11:45	PST	22.8	P	145	P	5.1	P	1.7	P	0.1	P
USGS	11455478	2020-07-19 12:00	PST	22.9	P	147	P	5.0	P	1.8	P	0.1	P
USGS	11455478	2020-07-19 12:15	PST	22.9	P	164	P	8.1	P	2.0	P	0.1	P
USGS	11455478	2020-07-19 12:30	PST	22.8	P	155	P	5.3	P	1.9	P	0.1	P
USGS	11455478	2020-07-19 12:45	PST	22.8	P	197	P	7.7	P	2.0	P	0.1	P
USGS	11455478	2020-07-19 13:00	PST	22.5	P	431	P	5.6	P	1.8	P	0.2	P
USGS	11455478	2020-07-19 13:15	PST	22.6	P	363	P	7.0	P	2.0	P	0.2	P
USGS	11455478	2020-07-19 13:30	PST	22.6	P	385	P	6.6	P	2.0	P	0.2	P
USGS	11455478	2020-07-19 13:45	PST	22.6	P	373	P	7.9	P	2.0	P	0.2	P
USGS	11455478	2020-07-19 14:00	PST	22.6	P	361	P	9.0	P	2.1	P	0.2	P
USGS	11455478	2020-07-19 14:15	PST	22.6	P	358	P	9.9	P	2.2	P	0.2	P
USGS	11455478	2020-07-19 14:30	PST	22.5	P	369	P	10.1	P	2.2	P	0.2	P
USGS	11455478	2020-07-19 14:45	PST	22.5	P	379	P	11.1	P	2.2	P	0.2	P
USGS	11455478	2020-07-19 15:00	PST	22.4	P	394	P	11.9	P	2.3	P	0.2	P
USGS	11455478	2020-07-19 15:15	PST	22.4	P	406	P	12.0	P	2.2	P	0.2	P
USGS	11455478	2020-07-19 15:30	PST	22.4	P	415	P	11.8	P	2.2	P	0.2	P
USGS	11455478	2020-07-19 15:45	PST	22.3	P	426	P	12.1	P	2.2	P	0.2	P
USGS	11455478	2020-07-19 16:00	PST	22.3	P	475	P	12.9	P	2.2	P	0.2	P
USGS	11455478	2020-07-19 16:15	PST	22.0	P	810	P	14.0	P	2.1	P	0.4	P
USGS	11455478	2020-07-19 16:30	PST	21.9	P	1120	P	14.7	P	2.0	P	0.5	P
USGS	11455478	2020-07-19 16:45	PST	21.9	P	1230	P	14.2	P	2.0	P	0.6	P
USGS	11455478	2020-07-19 17:00	PST	21.8	P	1300	P	13.1	P	2.1	P	0.6	P
USGS	11455478	2020-07-19 17:15	PST	21.8	P	1330	P	13.4	P	2.1	P	0.6	P
USGS	11455478	2020-07-19 17:30	PST	21.8	P	1310	P	11.6	P	1.9	P	0.6	P
USGS	11455478	2020-07-19 17:45	PST	21.9	P	1300	P	12.2	P	1.9	P	0.6	P
USGS	11455478	2020-07-19 18:00	PST	21.9	P	1250	P	11.8	P	1.8	P	0.6	P
USGS	11455478	2020-07-19 18:15	PST	21.9	P	1220	P	11.6	P	1.8	P	0.6	P
USGS	11455478	2020-07-19 18:30	PST	21.9	P	1080	P	10.2	P	1.8	P	0.5	P
USGS	11455478	2020-07-19 18:45	PST	22.0	P	1000	P	9.4	P	1.9	P	0.5	P
USGS	11455478	2020-07-19 19:00	PST	22.1	P	749	P	7.9	P	1.8	P	0.3	P
USGS	11455478	2020-07-19 19:15	PST	22.2	P	525	P	6.9	P	1.8	P	0.2	P
USGS	11455478	2020-07-19 19:30	PST	22.2	P	476	P	6.9	P	1.9	P	0.2	P
USGS	11455478	2020-07-19 19:45	PST	22.3	P	454	P	9.0	P	2.1	P	0.2	P
USGS	11455478	2020-07-19 20:00	PST	22.3	P	408	P	10.9	P	2.4	P	0.2	P
