station,collected_by,date,time_pst,kingdom,phylum,class,genus,taxon,phyto_form,organisms_per_ml,cells_per_ml,biovolume_per_ml
STN_606,STN,2021-07-19,08:43:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,cf. Cocconeis sp.,i,90.2,90.2,68143.3
STN_606,STN,2021-07-19,08:43:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,180.4,180.4,13772.6
STN_606,STN,2021-07-19,08:43:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,36977.9,73955.8,13312.1
FMWT_605,STN,2021-07-19,09:48:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,139.4,139.4,35031.1
FMWT_605,STN,2021-07-19,09:48:00,Chromista,Ochrophyta,Chrysophyceae,Ochromonas,Ochromonas sp.,i,139.4,139.4,24138.6
FMWT_605,STN,2021-07-19,09:48:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,557.5,557.5,347465.2
FMWT_605,STN,2021-07-19,09:48:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,56311.4,112622.8,20272.1
STN_602,STN,2021-07-19,10:09:00,Chromista,Ochrophyta,Coscinodiscophyceae,Skeletonema,Skeletonema sp.,i,34.6,34.6,2273.5
STN_602,STN,2021-07-19,10:09:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,103.8,103.8,9485.1
STN_602,STN,2021-07-19,10:09:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,103.8,103.8,7921.8
STN_602,STN,2021-07-19,10:09:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,13937.4,27874.8,5017.5
STN_602,STN,2021-07-19,10:09:00,Protozoa,Dinozoa,Dinophyceae,Glenodinium,Glenodinium sp.,i,34.6,34.6,128975.7
EMP_NZ060,EMP,2021-07-19,12:00:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis placentula,i,95.8,95.8,18713.2
EMP_NZ060,EMP,2021-07-19,12:00:00,Plantae,Chlorophyta,Chlorophyceae,Drepanochloris,Drepanochloris nannoselene,i,287.5,287.5,4515.7
EMP_NZ060,EMP,2021-07-19,12:00:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,383.3,383.3,96428.5
EMP_NZ060,EMP,2021-07-19,12:00:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,37564.2,75128.3,13523.1
EMP_NZEZ6,EMP,2021-07-19,12:40:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,255.5,255.5,91169.3
EMP_NZEZ6,EMP,2021-07-19,12:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,52640.9,105281.9,18950.7
EMP_NZEZ6,EMP,2021-07-19,12:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Microcystis,cf. Microcystis sp.,i,127.8,127.8,8362.5
EMP_NZ064,EMP,2021-07-19,13:10:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis placentula,i,204.4,204.4,133636.8
EMP_NZ064,EMP,2021-07-19,13:10:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,613.3,613.3,84984.9
EMP_NZ064,EMP,2021-07-19,13:10:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,102.2,102.2,85504.5
EMP_NZ064,EMP,2021-07-19,13:10:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,204.4,204.4,105448.3
EMP_NZ064,EMP,2021-07-19,13:10:00,Chromista,Bacillariophyta,Bacillariophyceae,Planothidium,Planothidium sp.,i,102.2,102.2,10990
EMP_NZ064,EMP,2021-07-19,13:10:00,Plantae,Chlorophyta,Chlorophyceae,Monoraphidium,Monoraphidium cf. contortum,i,102.2,102.2,1082
EMP_NZ064,EMP,2021-07-19,13:10:00,Bacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,Aphanizomenon sp.,f,204.4,5826.3,363238.4
EMP_NZ064,EMP,2021-07-19,13:10:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,40886.2,81772.3,14719
EMP_NZ064,EMP,2021-07-19,13:10:00,Bacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,Pseudanabaena sp.,f,204.4,919.9,9129
EMP_NZ064,EMP,2021-07-19,13:10:00,Protozoa,Dinozoa,Dinophyceae,Gymnodinium,Gymnodinium sp.,i,102.2,102.2,97886.9
EMP_NZEZ2,EMP,2021-07-19,14:00:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,95.8,95.8,14424.8
EMP_NZEZ2,EMP,2021-07-19,14:00:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,383.3,383.3,161739.3
EMP_NZEZ2,EMP,2021-07-19,14:00:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,38809.9,77619.8,13971.6
EMP_NZEZ2,EMP,2021-07-19,14:00:00,Bacteria,Cyanobacteria,Cyanophyceae,Microcystis,cf. Microcystis sp.,i,479.1,479.1,29515.1
EMP_NZEZ2,EMP,2021-07-19,14:00:00,Bacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,Pseudanabaena cf. mucicola,f,191.7,766.6,3901.6
STN_706,STN,2021-07-20,10:04:00,Chromista,Bacillariophyta,Bacillariophyceae,Achnanthidium,Achnanthidium sp.,i,60.5,60.5,879.4
STN_706,STN,2021-07-20,10:04:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,121,121,19713.3
STN_706,STN,2021-07-20,10:04:00,Chromista,Ochrophyta,Coscinodiscophyceae,Skeletonema,cf. Skeletonema sp.,i,121,121,10830.6
STN_706,STN,2021-07-20,10:04:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,60.5,60.5,5565.2
STN_706,STN,2021-07-20,10:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,Aphanizomenon sp.,f,60.5,121,4658.3
STN_706,STN,2021-07-20,10:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcus,Chroococcus cf. minutus,c,60.5,484.2,2028.1
STN_706,STN,2021-07-20,10:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,23543.2,47086.3,8475.5
STN_706,STN,2021-07-20,10:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Microcystis,cf. Microcystis sp.,c,302.6,423.7,21591.6
STN_706,STN,2021-07-20,10:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,Pseudanabaena sp.,f,60.5,302.6,594.2
STN_704,STN,2021-07-20,10:57:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,345,345,69361.7
STN_704,STN,2021-07-20,10:57:00,Chromista,Bacillariophyta,Bacillariophyceae,Tryblionella,cf. Tryblionella sp.,i,115,115,142805.1
STN_704,STN,2021-07-20,10:57:00,Bacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,Aphanizomenon sp.,f,115,1954.9,94585.2
STN_704,STN,2021-07-20,10:57:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,46686.9,93373.8,16807.3
STN_801,STN,2021-07-21,08:22:00,Chromista,Bacillariophyta,Mediophyceae,Acanthoceras,Acanthoceras sp.,i,34.8,34.8,8046.2
STN_801,STN,2021-07-21,08:22:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,34.8,34.8,1908.2
STN_801,STN,2021-07-21,08:22:00,Chromista,Ochrophyta,Chrysophyceae,Ochromonas,Ochromonas sp.,i,104.5,104.5,2955.5
STN_801,STN,2021-07-21,08:22:00,Bacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,Aphanizomenon sp.,f,34.8,453,24406.9
STN_801,STN,2021-07-21,08:22:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,13241.5,26483.1,4767
STN_801,STN,2021-07-21,08:22:00,Bacteria,Cyanobacteria,Cyanophyceae,Microcystis,cf. Microcystis sp.,c,418.2,940.8,29222.1
EMP_NZ028,EMP,2021-07-21,13:30:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,51.1,51.1,166436.1
EMP_NZ028,EMP,2021-07-21,13:30:00,Plantae,Chlorophyta,Chlorophyceae,Scenedesmus,Scenedesmus sp.,c,51.1,102.2,714.9
EMP_NZ028,EMP,2021-07-21,13:30:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,51.1,51.1,17242.8
EMP_NZ028,EMP,2021-07-21,13:30:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,20596.4,41192.8,7414.7
EMP_NZS42,EMP,2021-07-21,14:25:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,139.4,139.4,223003
EMP_NZS42,EMP,2021-07-21,14:25:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,418.2,418.2,43449.6
EMP_NZS42,EMP,2021-07-21,14:25:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,57147.7,114295.4,20573.2
EMP_NZ032,EMP,2021-07-21,15:16:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,139.4,139.4,28178.2
EMP_NZ032,EMP,2021-07-21,15:16:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,278.8,278.8,148063.5
EMP_NZ032,EMP,2021-07-21,15:16:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,278.8,278.8,7393.5
EMP_NZ032,EMP,2021-07-21,15:16:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,139.4,139.4,59147.8
EMP_NZ032,EMP,2021-07-21,15:16:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,696.9,696.9,83450.8
EMP_NZ032,EMP,2021-07-21,15:16:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,57984,115968,20874.2
STN_706,STN,2021-08-03,09:40:00,Chromista,Bacillariophyta,Mediophyceae,Acanthoceras,Acanthoceras sp.,i,172.5,172.5,23387.9
STN_706,STN,2021-08-03,09:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,115,115,14603.9
STN_706,STN,2021-08-03,09:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,172.5,172.5,12472.9
STN_706,STN,2021-08-03,09:40:00,Chromista,Ochrophyta,Fragilariophyceae,Ulnaria,Ulnaria sp.,i,57.5,57.5,45645
STN_706,STN,2021-08-03,09:40:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,Chlamydomonas sp.,i,57.5,57.5,5868.6
STN_706,STN,2021-08-03,09:40:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,287.5,287.5,4932.4
STN_706,STN,2021-08-03,09:40:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,57.5,57.5,19782.5
STN_706,STN,2021-08-03,09:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcus,Chroococcus minutus,c,115,460,416.2
STN_706,STN,2021-08-03,09:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,22308.5,44502,8010.4
STN_706,STN,2021-08-03,09:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Microcystis,cf. Microcystis sp.,c,115,172.5,4574.7
STN_704,STN,2021-08-03,10:29:00,Chromista,Bacillariophyta,Mediophyceae,Acanthoceras,Acanthoceras sp.,i,70.8,70.8,18877.7
STN_704,STN,2021-08-03,10:29:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,70.8,70.8,15294.2
STN_704,STN,2021-08-03,10:29:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,Entomoneis paludosa,i,35.4,35.4,61815.3
STN_704,STN,2021-08-03,10:29:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,cf. Navicula sp.,i,35.4,35.4,1008.7
STN_704,STN,2021-08-03,10:29:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,cf. Nitzschia sp.,i,35.4,35.4,41282.6
STN_704,STN,2021-08-03,10:29:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,70.8,70.8,6312.2
STN_704,STN,2021-08-03,10:29:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,Chlamydomonas sp.,i,35.4,35.4,3253.5
STN_704,STN,2021-08-03,10:29:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,283.1,283.1,49507
STN_704,STN,2021-08-03,10:29:00,Bacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,Aphanizomenon sp.,f,35.4,2158.3,129956
STN_704,STN,2021-08-03,10:29:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,13799.1,27598.2,4967.7
FMWT_605,STN,2021-08-04,08:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,51.1,51.1,15969.8
FMWT_605,STN,2021-08-04,08:40:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,51.1,51.1,107188.6
FMWT_605,STN,2021-08-04,08:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,51.1,51.1,1349772.8
FMWT_605,STN,2021-08-04,08:40:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,357.8,357.8,58981.2
FMWT_605,STN,2021-08-04,08:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,19932,39864,7175.5
FMWT_605,STN,2021-08-04,08:40:00,Protozoa,Euglenozoa,Euglenophyceae,Euglena,Euglena sp.,i,102.2,102.2,113938.1
EMP_NZS42,STN,2021-08-04,09:10:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,451,451,218967.4
EMP_NZS42,STN,2021-08-04,09:10:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,180.4,180.4,2029609.2
EMP_NZS42,STN,2021-08-04,09:10:00,Bacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,Aphanizomenon sp.,f,360.8,12175.7,141538
EMP_NZS42,STN,2021-08-04,09:10:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,35534.9,71069.8,12792.6
EMP_NZS42,STN,2021-08-04,09:10:00,Bacteria,Cyanobacteria,Cyanophyceae,Planktolyngbya,Planktolyngbya sp.,f,90.2,1082.3,3825.1
STN_606,STN,2021-08-04,10:37:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,90.2,90.2,4427190
STN_606,STN,2021-08-04,10:37:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,90.2,90.2,16438.3
STN_606,STN,2021-08-04,10:37:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,360.8,360.8,51832.4
STN_606,STN,2021-08-04,10:37:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,36527,73053.9,13149.7
STN_606,STN,2021-08-04,10:37:00,Protozoa,Euglenozoa,Euglenophyceae,Euglena,Euglena sp.,i,90.2,90.2,218189.6
STN_609,STN,2021-08-04,11:00:00,Chromista,Bacillariophyta,Bacillariophyceae,Navicula,Navicula sp.,i,34.8,34.8,16785.2
STN_609,STN,2021-08-04,11:00:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,69.7,69.7,6095.1
STN_609,STN,2021-08-04,11:00:00,Plantae,Chlorophyta,Chlorophyceae,Chlamydomonas,Chlamydomonas sp.,i,34.8,34.8,12428.9
STN_609,STN,2021-08-04,11:00:00,Plantae,Chlorophyta,Chlorophyceae,Chlorella,Chlorella sp.,i,174.2,174.2,2989.3
STN_609,STN,2021-08-04,11:00:00,Chromista,Haptophyta,Prymnesiophyceae,Chrysochromulina,Chrysochromulina sp.,i,34.8,34.8,827
STN_609,STN,2021-08-04,11:00:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,cf. Cryptomonas sp.,i,34.8,34.8,8468.2
STN_609,STN,2021-08-04,11:00:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,104.5,104.5,8447.3
STN_609,STN,2021-08-04,11:00:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,13694.5,27389.1,4930
MONT,STN,2021-08-04,11:55:00,Chromista,Bacillariophyta,Mediophyceae,Acanthoceras,Acanthoceras sp.,i,35.4,35.4,8987
MONT,STN,2021-08-04,11:55:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis placentula,i,35.4,35.4,9562.2
MONT,STN,2021-08-04,11:55:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,70.8,70.8,106951.5
MONT,STN,2021-08-04,11:55:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,70.8,70.8,8969.4
MONT,STN,2021-08-04,11:55:00,Chromista,Bacillariophyta,Bacillariophyceae,Rhoicosphenia,Rhoicosphenia sp.,i,70.8,70.8,17422
MONT,STN,2021-08-04,11:55:00,Chromista,Ochrophyta,Coscinodiscophyceae,Skeletonema,Skeletonema sp.,i,35.4,35.4,1997.3
MONT,STN,2021-08-04,11:55:00,Chromista,Ochrophyta,Chrysophyceae,Ochromonas,Ochromonas sp.,i,35.4,35.4,760.3
MONT,STN,2021-08-04,11:55:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,70.8,70.8,5403.1
MONT,STN,2021-08-04,11:55:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis prolonga,i,70.8,70.8,11671.4
MONT,STN,2021-08-04,11:55:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,13692.9,27385.9,4929.5
MONT,STN,2021-08-04,11:55:00,Bacteria,Cyanobacteria,Cyanophyceae,Planktolyngbya,cf. Planktolyngbya sp.,f,35.4,424.6,666.9
STN_610,STN,2021-08-04,12:18:00,Chromista,Ochrophyta,Coscinodiscophyceae,Actinocyclus,Actinocyclus sp.,i,28.4,28.4,433798.7
STN_610,STN,2021-08-04,12:18:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,28.4,28.4,376160.6
STN_610,STN,2021-08-04,12:18:00,Chromista,Bacillariophyta,Bacillariophyceae,Gyrosigma,Gyrosigma sp.,i,28.4,28.4,50371.7
STN_610,STN,2021-08-04,12:18:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia reversa,i,56.8,56.8,12942.7
STN_610,STN,2021-08-04,12:18:00,Chromista,Ochrophyta,Chrysophyceae,Ochromonas,Ochromonas sp.,i,28.4,28.4,732.7
STN_610,STN,2021-08-04,12:18:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,11328.9,22373.8,4027.3
STN_610,STN,2021-08-04,12:18:00,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoria,Oscillatoria sp.,f,28.4,14991.6,956666.6
STN_801,STN,2021-08-05,05:32:00,Chromista,Bacillariophyta,Mediophyceae,Acanthoceras,Acanthoceras sp.,i,143.7,143.7,17123.7
STN_801,STN,2021-08-05,05:32:00,Chromista,Haptophyta,Prymnesiophyceae,Chrysochromulina,Chrysochromulina sp.,i,71.9,71.9,1705.6
STN_801,STN,2021-08-05,05:32:00,Chromista,Ochrophyta,Synurophyceae,Mallomonas,cf. Mallomonas sp.,i,71.9,71.9,10055
STN_801,STN,2021-08-05,05:32:00,Bacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,Aphanizomenon sp.,f,71.9,2515.5,151460
STN_801,STN,2021-08-05,05:32:00,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcus,Chroococcus cf. minutus,c,71.9,143.7,1176
STN_801,STN,2021-08-05,05:32:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,28173.1,56346.2,10142.3
STN_801,STN,2021-08-05,05:32:00,Bacteria,Cyanobacteria,Cyanophyceae,Microcystis,Microcystis sp.,c,287.5,12433.5,448688.3
STN_610,STN,2021-08-16,06:04:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,127.8,127.8,20332
STN_610,STN,2021-08-16,06:04:00,Chromista,Bacillariophyta,Bacillariophyceae,Encyonema,Encyonema sp.,i,191.7,191.7,8811.6
STN_610,STN,2021-08-16,06:04:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,191.7,191.7,43574.4
STN_610,STN,2021-08-16,06:04:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,63.9,63.9,42817.6
STN_610,STN,2021-08-16,06:04:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,63.9,63.9,4877.8
STN_610,STN,2021-08-16,06:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,25234.4,50468.8,9084.4
STN_610,STN,2021-08-16,06:04:00,Bacteria,Cyanobacteria,Cyanophyceae,Planktolyngbya,Planktolyngbya sp.,f,63.9,638.8,1003.5
MONT,STN,2021-08-16,06:59:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,63.9,63.9,35846.2
MONT,STN,2021-08-16,06:59:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,319.4,319.4,31863
MONT,STN,2021-08-16,06:59:00,Chromista,Bacillariophyta,Bacillariophyceae,Entomoneis,cf. Entomoneis sp.,i,63.9,63.9,285198.1
MONT,STN,2021-08-16,06:59:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,319.4,319.4,225660.2
MONT,STN,2021-08-16,06:59:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,191.7,191.7,38845.2
MONT,STN,2021-08-16,06:59:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,24915,49830,8969.4
MONT,STN,2021-08-16,06:59:00,Protozoa,Dinozoa,Dinophyceae,Peridinium,Peridinium sp.,i,63.9,63.9,135546.9
STN_609,STN,2021-08-16,07:24:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,161.4,161.4,218504.5
STN_609,STN,2021-08-16,07:24:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,80.7,80.7,5565.2
STN_609,STN,2021-08-16,07:24:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,80.7,80.7,22269.6
STN_609,STN,2021-08-16,07:24:00,Chromista,Bacillariophyta,Bacillariophyceae,Surirella,Surirella sp.,i,80.7,80.7,71581.5
STN_609,STN,2021-08-16,07:24:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,80.7,80.7,54085.4
STN_609,STN,2021-08-16,07:24:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,80.7,80.7,6161.4
STN_609,STN,2021-08-16,07:24:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,32682,65364.1,11765.5
STN_606,STN,2021-08-16,08:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,230,230,71864.1
STN_606,STN,2021-08-16,08:40:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,306.6,306.6,8380604.6
STN_606,STN,2021-08-16,08:40:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,76.7,76.7,51381.1
STN_606,STN,2021-08-16,08:40:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,31661.2,63322.4,11398
FMWT_605,STN,2021-08-16,09:35:00,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeis,Cocconeis sp.,i,80.7,80.7,50300.5
FMWT_605,STN,2021-08-16,09:35:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,80.7,80.7,5565.2
FMWT_605,STN,2021-08-16,09:35:00,Chromista,Cryptophyta,Cryptophyceae,Cryptomonas,Cryptomonas sp.,i,80.7,80.7,34243.4
FMWT_605,STN,2021-08-16,09:35:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,161.4,161.4,37243.4
FMWT_605,STN,2021-08-16,09:35:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,31794.4,63588.7,11446
FMWT_605,STN,2021-08-16,09:35:00,Protozoa,Euglenozoa,Euglenophyceae,Euglena,Euglena sp.,i,161.4,161.4,277735.7
STN_602,STN,2021-08-16,09:54:00,Chromista,Ochrophyta,Coscinodiscophyceae,Thalassiosira,Thalassiosira sp.,i,54.1,54.1,3296858
STN_602,STN,2021-08-16,09:54:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,108.2,108.2,24190.9
STN_602,STN,2021-08-16,09:54:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,21970.3,43940.6,7909.3
STN_704,STN,2021-08-17,05:57:00,Chromista,Ochrophyta,Coscinodiscophyceae,Cyclotella,Cyclotella sp.,i,242.1,242.1,29892.4
STN_704,STN,2021-08-17,05:57:00,Chromista,Bacillariophyta,Bacillariophyceae,Epithemia,Epithemia sp.,i,80.7,80.7,1549178.3
STN_704,STN,2021-08-17,05:57:00,Chromista,Bacillariophyta,Bacillariophyceae,Nitzschia,Nitzschia sp.,i,161.4,161.4,15247.1
STN_704,STN,2021-08-17,05:57:00,Chromista,Ochrophyta,Coscinodiscophyceae,Skeletonema,Skeletonema sp.,i,161.4,161.4,28560.7
STN_704,STN,2021-08-17,05:57:00,Chromista,Bacillariophyta,Bacillariophyceae,Surirella,cf. Surirella sp.,i,80.7,80.7,171435.6
STN_704,STN,2021-08-17,05:57:00,Chromista,Cryptophyta,Cryptophyceae,Plagioselmis,Plagioselmis nannoplanctica,i,161.4,161.4,39055.5
STN_704,STN,2021-08-17,05:57:00,Bacteria,Cyanobacteria,Cyanophyceae,Eucapsis,Eucapsis microscopica,c,31794.4,63588.7,11446
