station,collected_by,latitude,longitude,date,time_pst,taxon_original,taxon,units_per_ml,cells_per_ml,biovolume_per_ml,gald_um,phyto_form,quality_check,debris
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Cyclotella sp.,262.8,262.8,110697.5,9.3,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Entomoneis paludosa,131.4,131.4,835468.8,38.9,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Gyrosigma sp.,131.4,131.4,486486.6,135.2,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Nitzschia acicularis,131.4,131.4,60262.5,101.9,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Nitzschia cf. sigma,131.4,131.4,127761.1,62,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Nitzschia sp.,262.8,262.8,8305.7,18.5,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Chroomonas sp.,131.4,131.4,57988.8,10.2,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Cryptomonas marssonii,394.3,394.3,175215.8,14.8,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Cryptomonas sp.,262.8,262.8,158796.4,16.7,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Plagioselmis nannoplanctica,394.3,394.3,101531,11.1,i,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Eucapsis microscopica,50465.2,100930.4,18167.5,0.8,c,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-10-21,10:20:00,NA,Euglena viridis,131.4,131.4,423911.3,50,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,Actinocyclus sp.,115,115,1433835.8,31.5,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,Cyclotella cf. bodanica,Lindavia cf. bodanica,115,115,10620655,61.1,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,Cyclotella sp.,115,115,15055.3,6.3,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,Cymbella sp.,115,115,134936.6,40.7,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,Diploneis sp.,115,115,212158.2,27.8,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,Entomoneis paludosa,115,115,1887580.3,53.7,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,Gyrosigma sp.,115,115,319988.7,134.3,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,cf. Lindavia sp.,115,115,82344.8,11.1,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,Navicula sp.,115,115,123787.8,25.9,i,Good,NA
FMWT_606,FMWT,38.1698,-122.02177,2020-10-22,08:37:00,NA,Eucapsis microscopica,46686.9,93373.8,16807.3,0.8,c,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2020-10-22,09:09:00,NA,Actinocyclus sp.,95.8,95.8,2568332.6,51.9,i,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2020-10-22,09:09:00,NA,Cyclotella sp.,143.7,143.7,79868.9,12,i,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2020-10-22,09:09:00,NA,Entomoneis paludosa,287.5,287.5,3292367.3,48.2,i,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2020-10-22,09:09:00,NA,Lindavia sp.,47.9,47.9,34310.3,11.1,i,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2020-10-22,09:09:00,NA,cf. Stauroforma sp.,47.9,47.9,19061.3,37,i,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2020-10-22,09:09:00,NA,Tryblionella cf. victoriae,47.9,47.9,65496.2,28,i,Good,NA
EMP_NZS42,FMWT,38.18055556,-122.0472222,2020-10-22,09:09:00,NA,Eucapsis microscopica,18638.3,37276.7,6709.8,0.8,c,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2020-10-22,09:37:00,NA,cf. Tryblionella sp.,1149.9,1149.9,4243164.1,27.8,i,Good,NA
FMWT_605,FMWT,38.14853,-122.05738,2020-10-22,09:37:00,NA,Eucapsis microscopica,247808.4,495616.9,89211,0.8,c,Good,NA
STN_610,STN,38.11880556,-121.8891944,2021-07-06,06:16:00,NA,Cyclotella sp.,67.6,67.6,4664.9,5.6,i,Good,high
STN_610,STN,38.11880556,-121.8891944,2021-07-06,06:16:00,NA,Gomphonema sp.,67.6,67.6,7992.7,27.3,i,Good,high
STN_610,STN,38.11880556,-121.8891944,2021-07-06,06:16:00,NA,Nitzschia sp.,1488.1,1488.1,299932.3,44.4,i,Good,high
STN_610,STN,38.11880556,-121.8891944,2021-07-06,06:16:00,NA,Eucapsis microscopica,26042.4,52084.8,9375.3,0.8,c,Good,high
STN_MONT,STN,38.14387,-121.90889,2021-07-06,07:15:00,NA,Cocconeis sp.,63.9,63.9,56668.7,18.5,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-06,07:15:00,NA,Cyclotella sp.,191.7,191.7,189318.8,14.8,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-06,07:15:00,NA,Navicula sp.,63.9,63.9,58523.3,42.6,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-06,07:15:00,NA,Nitzschia sp.,319.4,319.4,57479.9,75.9,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-06,07:15:00,NA,cf. Thalassiosira sp.,191.7,191.7,2940731.6,53.7,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-06,07:15:00,NA,Cryptomonas sp.,255.5,255.5,149166.1,16.7,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-06,07:15:00,NA,Plagioselmis nannoplanctica,127.8,127.8,21073.4,9.3,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-06,07:15:00,NA,Eucapsis microscopica,24595.6,49191.2,8854.4,0.8,c,Good,NA
STN_609,STN,38.16719444,-121.938,2021-07-06,08:02:00,NA,cf. Navicula sp.,92,92,17687.2,20.4,i,Good,moderate
STN_609,STN,38.16719444,-121.938,2021-07-06,08:02:00,NA,Nitzschia sp.,92,92,6986.9,21.7,i,Good,moderate
STN_609,STN,38.16719444,-121.938,2021-07-06,08:02:00,NA,Chlamydomonas sp.,92,92,17465.7,7.4,i,Good,moderate
STN_609,STN,38.16719444,-121.938,2021-07-06,08:02:00,NA,Chlorella sp.,92,92,2439.8,3.7,i,Good,moderate
STN_609,STN,38.16719444,-121.938,2021-07-06,08:02:00,NA,Chrysochromulina sp.,92,92,4315.8,5.6,i,Good,moderate
STN_609,STN,38.16719444,-121.938,2021-07-06,08:02:00,NA,Cryptomonas sp.,92,92,84987.1,20.4,i,Good,moderate
STN_609,STN,38.16719444,-121.938,2021-07-06,08:02:00,NA,Eucapsis microscopica,36797.5,73595.1,13247.1,0.8,c,Good,moderate
STN_606,STN,38.16775731,-122.0220091,2021-07-06,08:37:00,NA,Cyclotella sp.,255.5,255.5,85845.9,18.5,i,Good,NA
STN_606,STN,38.16775731,-122.0220091,2021-07-06,08:37:00,NA,Entomoneis sp.,42.6,42.6,5619.6,14,i,Good,NA
STN_606,STN,38.16775731,-122.0220091,2021-07-06,08:37:00,NA,Nitzschia sp.,85.2,85.2,19101.5,94.5,i,Good,NA
STN_606,STN,38.16775731,-122.0220091,2021-07-06,08:37:00,NA,Plagioselmis nannoplanctica,42.6,42.6,14369,9.3,i,Good,NA
STN_606,STN,38.16775731,-122.0220091,2021-07-06,08:37:00,NA,Eucapsis microscopica,16652.6,33305.2,5994.9,0.8,c,Good,NA
FMWT_605,STN,38.14853,-122.05738,2021-07-06,10:12:00,NA,Achnanthidium sp.,92,92,2406,7.4,i,Good,high
FMWT_605,STN,38.14853,-122.05738,2021-07-06,10:12:00,NA,Actinocyclus sp.,92,92,3251328.3,50,i,Good,high
FMWT_605,STN,38.14853,-122.05738,2021-07-06,10:12:00,NA,Chlorella sp.,184,184,2601.1,3,i,Good,high
FMWT_605,STN,38.14853,-122.05738,2021-07-06,10:12:00,NA,Eucapsis microscopica,37717.5,75435,13578.3,0.8,c,Good,high
FMWT_605,STN,38.14853,-122.05738,2021-07-06,10:12:00,NA,cf. Lepocinclis sp.,92,92,144760,33.3,i,Good,high
STN_602,STN,38.114,-122.0461944,2021-07-06,10:37:00,NA,Cyclotella sp.,67.6,67.6,39274.1,11.1,i,Good,high
STN_602,STN,38.114,-122.0461944,2021-07-06,10:37:00,NA,cf. Chlorella sp.,67.6,67.6,1794,3.7,i,Good,high
STN_602,STN,38.114,-122.0461944,2021-07-06,10:37:00,NA,Plagioselmis nannoplanctica,67.6,67.6,13600.3,8,i,Good,high
STN_602,STN,38.114,-122.0461944,2021-07-06,10:37:00,NA,Eucapsis microscopica,27665.8,55331.6,9959.7,0.8,c,Good,high
STN_704,STN,38.06776131,-121.7750077,2021-07-07,13:13:00,NA,Cocconeis sp.,47.9,47.9,34771.2,21,i,Good,low
STN_704,STN,38.06776131,-121.7750077,2021-07-07,13:13:00,NA,Chlorella sp.,47.9,47.9,1270.8,3.7,i,Good,low
STN_704,STN,38.06776131,-121.7750077,2021-07-07,13:13:00,Plagioselmis prolonga,Teleaulax amphioxeia,143.7,143.7,43287.7,9.3,i,Good,low
STN_704,STN,38.06776131,-121.7750077,2021-07-07,13:13:00,NA,Aphanizomenon sp.,143.7,7905.7,476017,5.6,f,Good,low
STN_704,STN,38.06776131,-121.7750077,2021-07-07,13:13:00,NA,Eucapsis microscopica,19117.5,38234.9,6882.3,0.8,c,Good,low
STN_801,STN,38.05561111,-121.847,2021-07-08,05:29:00,NA,Cyclotella sp.,31.9,31.9,4917.1,7,i,Good,low
STN_801,STN,38.05561111,-121.847,2021-07-08,05:29:00,NA,Skeletonema sp.,31.9,31.9,1670.8,7.4,i,Good,low
STN_801,STN,38.05561111,-121.847,2021-07-08,05:29:00,NA,Chlamydomonas sp.,31.9,31.9,3913.6,6.5,i,Good,low
STN_801,STN,38.05561111,-121.847,2021-07-08,05:29:00,NA,Chrysochromulina sp.,31.9,31.9,915.9,4,i,Good,low
STN_801,STN,38.05561111,-121.847,2021-07-08,05:29:00,NA,Plagioselmis nannoplanctica,95.8,95.8,8760.5,6,i,Good,low
STN_801,STN,38.05561111,-121.847,2021-07-08,05:29:00,NA,Eucapsis microscopica,12649.2,25298.3,4553.7,0.8,c,Good,low
STN_801,STN,38.05561111,-121.847,2021-07-08,05:29:00,NA,Lepocinclis sp.,31.9,31.9,31683.7,29.6,i,Good,low
STN_801,STN,38.05561111,-121.847,2021-07-08,05:29:00,NA,cf. Gymnodinium sp.,31.9,31.9,17358.5,12,i,Good,low
STN_706,STN,38.09005982,-121.7390041,2021-07-09,09:03:00,NA,Achnanthidium sp.,115,115,8253.9,13,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2021-07-09,09:03:00,NA,Cocconeis sp.,115,115,102003.7,18.5,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2021-07-09,09:03:00,NA,Cyclotella sp.,460,460,87930,9.3,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2021-07-09,09:03:00,NA,Nitzschia sp.,230,230,24251.9,35.9,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2021-07-09,09:03:00,NA,Thalassiosira sp.,115,115,1406951.4,31.5,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2021-07-09,09:03:00,NA,Eucapsis microscopica,46456.9,92913.8,16724.5,0.8,c,Good,NA
STN_610,STN,38.11880556,-121.8891944,2021-07-19,06:12:00,NA,Cyclotella sp.,67.6,67.6,21136.5,9.3,i,Good,high
STN_610,STN,38.11880556,-121.8891944,2021-07-19,06:12:00,NA,Encyonema sp.,135.3,135.3,19661.1,37,i,Good,high
STN_610,STN,38.11880556,-121.8891944,2021-07-19,06:12:00,NA,Gyrosigma sp.,67.6,67.6,123439.3,133.3,i,Good,high
STN_610,STN,38.11880556,-121.8891944,2021-07-19,06:12:00,NA,Nitzschia sp.,202.9,202.9,32538.8,75.9,i,Good,high
STN_610,STN,38.11880556,-121.8891944,2021-07-19,06:12:00,NA,Eucapsis microscopica,27327.6,54655.2,9837.9,0.8,c,Good,high
STN_MONT,STN,38.14387,-121.90889,2021-07-19,07:13:00,NA,Nitzschia reversa,79.3,79.3,31151,98.2,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-19,07:13:00,NA,Nitzschia sp.,237.9,237.9,22007.1,18.5,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-19,07:13:00,NA,cf. Ulnaria sp.,79.3,79.3,227443.5,107.4,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-19,07:13:00,NA,Chlorella sp.,79.3,79.3,2657.5,4,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-19,07:13:00,NA,Lagerheimia cf. genevensis,79.3,79.3,2092.8,5.6,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-19,07:13:00,NA,Eucapsis microscopica,31008.3,62016.5,11163,0.8,c,Good,NA
STN_MONT,STN,38.14387,-121.90889,2021-07-19,07:13:00,NA,cf. Microcystis sp.,237.9,237.9,21876.8,5.6,i,Good,NA
STN_609,STN,38.16719444,-121.938,2021-07-19,07:37:00,NA,Cocconeis sp.,31.3,31.3,11450.4,16.7,i,Good,NA
STN_609,STN,38.16719444,-121.938,2021-07-19,07:37:00,NA,Cylindrotheca closterium,31.3,31.3,1703.3,17,i,Good,NA
STN_609,STN,38.16719444,-121.938,2021-07-19,07:37:00,NA,Chlorella sp.,93.9,93.9,768,2.5,i,Good,NA
STN_609,STN,38.16719444,-121.938,2021-07-19,07:37:00,NA,cf. Ulothrix sp.,62.6,250.3,94697.3,10,f,Good,NA
STN_609,STN,38.16719444,-121.938,2021-07-19,07:37:00,Plagioselmis prolonga,Teleaulax amphioxeia,93.9,93.9,8847.2,6,i,Good,NA
STN_609,STN,38.16719444,-121.938,2021-07-19,07:37:00,NA,Eucapsis microscopica,12516.2,25032.3,4505.8,0.8,c,Good,NA
STN_606,STN,38.16775731,-122.0220091,2021-07-19,08:43:00,NA,cf. Cocconeis sp.,90.2,90.2,68143.3,18.5,i,Good,moderate
STN_606,STN,38.16775731,-122.0220091,2021-07-19,08:43:00,NA,Plagioselmis nannoplanctica,180.4,180.4,13772.6,5.6,i,Good,moderate
STN_606,STN,38.16775731,-122.0220091,2021-07-19,08:43:00,NA,Eucapsis microscopica,36977.9,73955.8,13312.1,0.8,c,Good,moderate
FMWT_605,STN,38.14853,-122.05738,2021-07-19,09:48:00,NA,Cyclotella sp.,139.4,139.4,35031.1,8,i,Good,low
FMWT_605,STN,38.14853,-122.05738,2021-07-19,09:48:00,NA,Ochromonas sp.,139.4,139.4,24138.6,7,i,Good,low
FMWT_605,STN,38.14853,-122.05738,2021-07-19,09:48:00,NA,Plagioselmis nannoplanctica,557.5,557.5,347465.2,11.5,i,Good,low
FMWT_605,STN,38.14853,-122.05738,2021-07-19,09:48:00,NA,Eucapsis microscopica,56311.4,112622.8,20272.1,0.8,c,Good,low
STN_602,STN,38.114,-122.0461944,2021-07-19,10:09:00,NA,Skeletonema sp.,34.6,34.6,2273.5,9.3,i,Good,moderate
STN_602,STN,38.114,-122.0461944,2021-07-19,10:09:00,NA,Plagioselmis nannoplanctica,103.8,103.8,9485.1,6,i,Good,moderate
STN_602,STN,38.114,-122.0461944,2021-07-19,10:09:00,Plagioselmis prolonga,Teleaulax amphioxeia,103.8,103.8,7921.8,5.6,i,Good,moderate
STN_602,STN,38.114,-122.0461944,2021-07-19,10:09:00,NA,Eucapsis microscopica,13937.4,27874.8,5017.5,0.8,c,Good,moderate
STN_602,STN,38.114,-122.0461944,2021-07-19,10:09:00,NA,Glenodinium sp.,34.6,34.6,128975.7,22,i,Good,moderate
EMP_D4,EMP,38.06248,-121.8205,2021-07-19,12:00:00,NA,Cocconeis placentula,95.83,95.83,18713.68,11.1,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-07-19,12:00:00,NA,Drepanochloris nannoselene,287.49,287.49,4516.47,4.5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-07-19,12:00:00,Plagioselmis prolonga,Teleaulax amphioxeia,383.32,383.32,96431.81,11.1,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2021-07-19,12:00:00,NA,Eucapsis microscopica,37565.36,75130.72,13523.53,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.075715,-121.7693,2021-07-19,12:40:00,Plagioselmis prolonga,Teleaulax amphioxeia,255.54,255.54,91169.01,10,i,Good,Unknown
EMP_EZ6,EMP,38.075715,-121.7693,2021-07-19,12:40:00,NA,Eucapsis microscopica,52641.24,105282.48,18950.85,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.075715,-121.7693,2021-07-19,12:40:00,NA,cf. Microcystis sp.,127.77,127.77,8362.55,5,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Cocconeis placentula,204.44,204.44,133642.43,20.4,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Cyclotella sp.,613.32,613.32,84987.75,11.1,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Navicula sp.,102.22,102.22,85508.05,38.9,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Nitzschia sp.,204.44,204.44,105452.2,137,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Planothidium sp.,102.22,102.22,10990.69,9.3,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Monoraphidium cf. contortum,102.22,102.22,1082.51,5.6,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Aphanizomenon sp.,204.44,5826.54,363226.5,5.6,f,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Eucapsis microscopica,40888,81776,14719.68,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Pseudanabaena sp.,204.44,919.98,9126.2,3.7,f,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2021-07-19,13:10:00,NA,Gymnodinium sp.,102.22,102.22,97890.98,16.7,i,Good,Unknown
EMP_EZ2,EMP,38.131068,-121.69534,2021-07-19,14:00:00,NA,Cyclotella sp.,95.83,95.83,14425.29,7.4,i,Good,Unknown
EMP_EZ2,EMP,38.131068,-121.69534,2021-07-19,14:00:00,Plagioselmis prolonga,Teleaulax amphioxeia,383.32,383.32,161745.71,12,i,Good,Unknown
EMP_EZ2,EMP,38.131068,-121.69534,2021-07-19,14:00:00,NA,Eucapsis microscopica,38811.15,77622.3,13972.01,0.8,c,Good,Unknown
EMP_EZ2,EMP,38.131068,-121.69534,2021-07-19,14:00:00,NA,cf. Microcystis sp.,479.15,479.15,29515.64,5.6,i,Good,Unknown
EMP_EZ2,EMP,38.131068,-121.69534,2021-07-19,14:00:00,NA,Pseudanabaena cf. mucicola,191.66,766.64,3902.2,2,f,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Cocconeis placentula,153.32,153.32,71605.04,14.8,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Cyclotella sp.,383.3,383.3,71431.79,9.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Skeletonema sp.,76.66,76.66,7665.23,9.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Monoraphidium sp.,76.66,76.66,5110.16,9.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Cryptomonas sp.,76.66,76.66,38534.68,11.1,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Plagioselmis nannoplanctica,996.58,996.58,291390.03,11.1,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Aphanizomenon sp.,76.66,2453.12,147702.36,7.6,f,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Eucapsis microscopica,28670.84,57341.68,10321.5,0.8,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Microcystis sp.,383.3,1916.5,176222.17,7.4,c,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2021-07-19,14:30:00,NA,Pseudanabaena sp.,536.62,3066.4,30418.69,3.7,f,Good,Unknown
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,Achnanthidium sp.,60.5,60.5,879.4,7.4,i,BrokenDiatoms,low
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,Cyclotella sp.,121,121,19713.3,7.4,i,BrokenDiatoms,low
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,cf. Skeletonema sp.,121,121,10830.6,9.3,i,BrokenDiatoms,low
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,Chlorella sp.,60.5,60.5,5565.2,5.6,i,BrokenDiatoms,low
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,Aphanizomenon sp.,60.5,121,4658.3,4,f,BrokenDiatoms,low
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,Chroococcus cf. minutus,60.5,484.2,2028.1,2,c,BrokenDiatoms,low
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,Eucapsis microscopica,23543.2,47086.3,8475.5,0.8,c,BrokenDiatoms,low
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,cf. Microcystis sp.,302.6,423.7,21591.6,5,c,BrokenDiatoms,low
STN_706,STN,38.09005982,-121.7390041,2021-07-20,10:04:00,NA,Pseudanabaena sp.,60.5,302.6,594.2,2.5,f,BrokenDiatoms,low
STN_704,STN,38.06776131,-121.7750077,2021-07-20,10:57:00,NA,Cyclotella sp.,345,345,69361.7,9.3,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2021-07-20,10:57:00,NA,cf. Tryblionella sp.,115,115,142805.1,25.9,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2021-07-20,10:57:00,NA,Aphanizomenon sp.,115,1954.9,94585.2,5.6,f,Good,NA
STN_704,STN,38.06776131,-121.7750077,2021-07-20,10:57:00,NA,Eucapsis microscopica,46686.9,93373.8,16807.3,0.8,c,Good,NA
EMP_D8,EMP,38.05992,-121.99,2021-07-20,12:05:00,NA,Cocconeis placentula,54.11,54.11,23900.93,14.8,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-07-20,12:05:00,NA,Cyclotella sp.,54.11,54.11,6119.84,6,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-07-20,12:05:00,NA,Cryptomonas sp.,162.33,162.33,79187.82,16,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-07-20,12:05:00,Plagioselmis prolonga,Teleaulax amphioxeia,324.66,324.66,54026.67,9.3,i,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-07-20,12:05:00,NA,Eucapsis microscopica,20724.13,41394.15,7450.95,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-07-20,12:05:00,NA,Microcystis sp.,324.66,378.77,19302.12,5,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2021-07-20,12:05:00,NA,Pseudanabaena cf. mucicola,54.11,270.55,1763.99,2.3,f,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-07-20,12:50:00,NA,Cyclotella sp.,255.54,255.54,17622.04,5.6,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-07-20,12:50:00,NA,Eucapsis microscopica,104515.86,209031.72,37625.71,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2021-07-20,12:50:00,NA,Microcystis sp.,255.54,255.54,5736.87,3.5,i,Good,Unknown
STN_801,STN,38.05561111,-121.847,2021-07-21,08:22:00,NA,Acanthoceras sp.,34.8,34.8,8046.2,17.5,i,Good,NA
STN_801,STN,38.05561111,-121.847,2021-07-21,08:22:00,NA,Nitzschia sp.,34.8,34.8,1908.2,14.8,i,Good,NA
STN_801,STN,38.05561111,-121.847,2021-07-21,08:22:00,NA,Ochromonas sp.,104.5,104.5,2955.5,4,i,Good,NA
STN_801,STN,38.05561111,-121.847,2021-07-21,08:22:00,NA,Aphanizomenon sp.,34.8,453,24406.9,5.6,f,Good,NA
STN_801,STN,38.05561111,-121.847,2021-07-21,08:22:00,NA,Eucapsis microscopica,13241.5,26483.1,4767,0.8,c,Good,NA
STN_801,STN,38.05561111,-121.847,2021-07-21,08:22:00,NA,cf. Microcystis sp.,418.2,940.8,29222.1,4,c,Good,NA
EMP_D7,EMP,38.11714,-122.0397,2021-07-21,13:30:00,NA,Cocconeis sp.,51.11,51.11,166443.8,24.1,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2021-07-21,13:30:00,NA,Scenedesmus sp.,51.11,102.22,714.52,3.7,c,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2021-07-21,13:30:00,NA,Plagioselmis nannoplanctica,51.11,51.11,17243.49,9.3,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2021-07-21,13:30:00,NA,Eucapsis microscopica,20597.33,41194.66,7415.04,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2021-07-21,14:25:00,NA,Cyclotella sp.,139.38,139.38,222995.46,14.8,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2021-07-21,14:25:00,Plagioselmis prolonga,Teleaulax amphioxeia,418.14,418.14,43448.93,7.4,i,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2021-07-21,14:25:00,NA,Eucapsis microscopica,57145.8,114291.6,20572.49,0.8,c,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-07-21,15:15:00,NA,Cocconeis sp.,139.38,139.38,28177.06,14.3,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-07-21,15:15:00,NA,Cyclotella sp.,278.76,278.76,148057.8,14.8,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-07-21,15:15:00,NA,Chlorella sp.,278.76,278.76,7392.72,3.7,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-07-21,15:15:00,NA,Cryptomonas sp.,139.38,139.38,59145.9,14.8,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-07-21,15:15:00,Plagioselmis prolonga,Teleaulax amphioxeia,696.9,696.9,83446.81,8,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2021-07-21,15:15:00,NA,Eucapsis microscopica,57982.08,115964.16,20873.55,0.8,c,Good,Unknown
