station,collected_by,latitude,longitude,date,time_pst,taxon_original,taxon,algal_group,kingdom,phylum,class,genus,species,units_per_ml,cells_per_ml,biovolume_per_ml,gald_um,phyto_form,quality_check,debris
STN_609,STN,38.16719444,-121.938,2020-08-12,07:21:00,NA,Cyclotella meneghiniana,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,meneghiniana,164.3,164.3,35325.9,7.4,i,Good,NA
STN_609,STN,38.16719444,-121.938,2020-08-12,07:21:00,NA,cf. Diploneis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Diploneis,sp.,164.3,164.3,148368.9,18.5,i,Good,NA
STN_609,STN,38.16719444,-121.938,2020-08-12,07:21:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,164.3,164.3,34854.9,7.4,i,Good,NA
STN_609,STN,38.16719444,-121.938,2020-08-12,07:21:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,67024.1,134048.2,24128.7,0.8,c,Good,NA
FMWT_605,STN,38.14853,-122.05738,2020-08-12,08:57:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,153.3,153.3,884278.9,22.2,i,Good,NA
FMWT_605,STN,38.14853,-122.05738,2020-08-12,08:57:00,NA,cf. Neidium sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Neidium,sp.,153.3,153.3,1529724,40.7,i,Good,NA
FMWT_605,STN,38.14853,-122.05738,2020-08-12,08:57:00,NA,Rhizosolenia sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Rhizosolenia,sp.,153.3,153.3,650226.6,51.9,i,Good,NA
FMWT_605,STN,38.14853,-122.05738,2020-08-12,08:57:00,NA,Surirella brebissonii,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Surirella,brebissonii,153.3,153.3,1428243.5,38,i,Good,NA
FMWT_605,STN,38.14853,-122.05738,2020-08-12,08:57:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,63475.8,126951.5,22851.3,0.8,c,Good,NA
FMWT_605,STN,38.14853,-122.05738,2020-08-12,08:57:00,NA,cf. Peridinium sp.,Dinoflagellates,Chromista,Miozoa,Dinophyceae,Peridinium,sp.,153.3,153.3,267492,17,i,Good,NA
EMP_D4,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,191.65,191.65,5672.84,14.8,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,383.3,383.3,35244.44,5.6,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,4599.6,5557.85,172626.82,4.5,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,73593.6,147187.2,26493.7,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Gyrosigma fasciola,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Gyrosigma,fasciola,328.54,328.54,1290308,148.2,i,Good,Unknown
EMP_EZ6,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Aphanizomenon sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Aphanizomenon,sp.,328.54,13634.41,674357.92,6.3,f,Good,Unknown
EMP_EZ6,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,5092.37,5913.72,410766.99,6.3,c,Good,Unknown
EMP_EZ6,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,59794.28,119588.56,21525.94,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.06248,-121.8205,2020-08-12,10:55:00,NA,Pseudanabaena sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,sp.,164.27,492.81,3513.74,2.8,f,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2020-08-12,12:35:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,459.96,459.96,102479.09,25.9,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2020-08-12,12:35:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,6209.46,7819.32,262025.41,4.5,i,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2020-08-12,12:35:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,85782.54,171565.08,30881.71,0.8,c,Good,Unknown
EMP_D22,EMP,38.08453,-121.7391,2020-08-12,12:35:00,NA,Pseudanabaena sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Pseudanabaena,sp.,229.98,1149.9,8773.74,3.7,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-08-12,13:25:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,229.98,229.98,1556109.07,24.1,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-08-12,13:25:00,NA,Diatoma vulgaris,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Diatoma,vulgaris,76.66,76.66,626943.88,46.3,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-08-12,13:25:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,76.66,76.66,10704.8,20.4,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-08-12,13:25:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,229.98,383.3,14868.21,4.5,i,Good,Unknown
EMP_NZ068,EMP,38.14272,-121.6895,2020-08-12,13:25:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,30510.68,61021.36,10983.84,0.8,c,Good,Unknown
EMP_D8,EMP,38.05992,-121.99,2020-08-13,13:00:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,47720.85,95441.7,17179.51,0.8,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2020-08-13,13:50:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,135.29,135.29,45644.14,9.3,i,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2020-08-13,13:50:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,1488.19,2029.35,84481.84,4.5,c,Good,Unknown
EMP_D10,EMP,38.04631,-121.9183,2020-08-13,13:50:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,53980.71,107961.42,19433.06,0.8,c,Good,Unknown
STN_704,STN,38.06776131,-121.7750077,2020-08-14,05:22:00,NA,Cocconeis placentula,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,placentula,230,230,296737.9,22.2,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-14,05:22:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,690,690,154303.7,7.4,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-14,05:22:00,NA,Entomoneis sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Entomoneis,sp.,230,230,351053.1,23,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-14,05:22:00,NA,cf. Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,230,230,8412.8,4.5,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-14,05:22:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,690,690,24898.3,4.5,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-14,05:22:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,96823.5,193647.1,34856.5,0.8,c,Good,NA
EMP_D7,EMP,38.11714,-122.0397,2020-08-17,14:00:00,NA,Cyclotella meneghiniana,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,meneghiniana,67.64,67.64,164455.84,16.7,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2020-08-17,14:00:00,NA,Gyrosigma fasciola,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Gyrosigma,fasciola,135.28,135.28,532602.77,120.4,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2020-08-17,14:00:00,NA,cf. Rhizosolenia sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Rhizosolenia,sp.,608.76,608.76,3616886.66,94.5,i,Good,Unknown
EMP_D7,EMP,38.11714,-122.0397,2020-08-17,14:00:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,26244.32,52488.64,9447.96,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2020-08-17,14:55:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,79996,159992,28798.56,0.8,c,Good,Unknown
EMP_NZS42,EMP,38.18045,-122.0476,2020-08-17,14:55:00,NA,cf. Peridinium sp.,Dinoflagellates,Chromista,Miozoa,Dinophyceae,Peridinium,sp.,199.99,199.99,167723.61,13,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2020-08-17,15:45:00,NA,cf. Rhizosolenia sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Rhizosolenia,sp.,497.28,497.28,2341030.14,93,i,Good,Unknown
EMP_NZ032,EMP,38.16991,-122.0211,2020-08-17,15:45:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,49479.36,98958.72,17812.57,0.8,c,Good,Unknown
STN_801,STN,38.05561111,-121.847,2020-08-24,12:41:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,431.2,143.7,73026.9,13,i,Good,NA
STN_801,STN,38.05561111,-121.847,2020-08-24,12:41:00,NA,Nitzschia alpina,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,alpina,143.7,143.7,9409.8,16.7,i,Good,NA
STN_801,STN,38.05561111,-121.847,2020-08-24,12:41:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,5030.9,5462.1,243623.2,5.6,c,Good,NA
STN_801,STN,38.05561111,-121.847,2020-08-24,12:41:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,53615.2,107230.3,19301.5,0.8,c,Good,NA
STN_801,STN,38.05561111,-121.847,2020-08-24,12:41:00,NA,Peridinium sp.,Dinoflagellates,Chromista,Miozoa,Dinophyceae,Peridinium,sp.,143.7,143.7,571838.7,22.2,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-26,05:31:00,NA,Actinocyclus sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Actinocyclus,sp.,153.3,153.3,4069265.7,40.7,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-26,05:31:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,306.6,306.6,198530.4,13,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-26,05:31:00,NA,Hantzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Hantzschia,sp.,153.3,153.3,57183.4,22.2,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-26,05:31:00,NA,Nitzschia amphibia,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,amphibia,153.3,153.3,49043.8,20.4,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-26,05:31:00,NA,Nitzschia incognita,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,incognita,766.6,766.6,44310.4,29.6,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-26,05:31:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,613.3,613.3,19048.4,4.5,i,Good,NA
STN_704,STN,38.06776131,-121.7750077,2020-08-26,05:31:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,66848.9,133697.7,24065.6,0.8,c,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-08-26,06:25:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,85.2,85.2,381421.8,20.4,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-08-26,06:25:00,NA,Gyrosigma sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Gyrosigma,sp.,85.2,85.2,250515.4,148.2,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-08-26,06:25:00,Pinnularia cf. hustedtii,Pinnularia cf. moelderi,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Pinnularia,hustedtii,85.2,85.2,5103256,183.3,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-08-26,06:25:00,NA,cf. Rhizosolenia sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Rhizosolenia,sp.,85.2,85.2,250945,68.5,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-08-26,06:25:00,NA,Synedra sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Synedra,sp.,85.2,85.2,291408.9,138.9,i,Good,NA
STN_610,STN,38.11880556,-121.8891944,2020-08-26,06:25:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,34071.8,68143.6,12265.8,0.8,c,Good,NA
STN_706,STN,38.09005982,-121.7390041,2020-08-26,06:26:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,65.7,65.7,113043,14.8,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2020-08-26,06:26:00,NA,Navicula sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Navicula,sp.,65.7,65.7,56139.6,22.2,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2020-08-26,06:26:00,NA,Nitzschia amphibia,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,amphibia,131.4,131.4,19610.6,22.2,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2020-08-26,06:26:00,NA,Nitzschia sociabilis,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sociabilis,65.7,65.7,12504,27.8,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2020-08-26,06:26:00,NA,Nitzschia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Nitzschia,sp.,131.4,131.4,12837.3,19,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2020-08-26,06:26:00,NA,cf. Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,131.4,131.4,25809,6.3,i,Good,NA
STN_706,STN,38.09005982,-121.7390041,2020-08-26,06:26:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,26284,52567.9,9462.2,0.8,c,Good,NA
STN_MONT,STN,38.14387,-121.90889,2020-08-26,06:36:00,NA,Cocconeis placentula,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,placentula,176.9,176.9,78657.1,18.5,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2020-08-26,06:36:00,NA,cf. Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,176.9,176.9,8440.9,4.5,i,Good,NA
STN_MONT,STN,38.14387,-121.90889,2020-08-26,06:36:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,75364.2,150728.4,27131.1,0.8,c,Good,NA
STN_609,STN,38.16719444,-121.938,2020-08-26,06:55:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,176.9,176.9,120049,12,i,Good,NA
STN_609,STN,38.16719444,-121.938,2020-08-26,06:55:00,NA,Skeletonema ardens,Centric Diatoms,Chromista,Heterokontophyta,Mediophyceae,Skeletonema,ardens,530.7,530.7,1168309,14.8,i,Good,NA
STN_609,STN,38.16719444,-121.938,2020-08-26,06:55:00,NA,Synedra sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Synedra,sp.,176.9,176.9,633093.6,114.8,i,Good,NA
STN_609,STN,38.16719444,-121.938,2020-08-26,06:55:00,NA,Dictyochloris fragrans,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Dictyochloris,fragrans,176.9,176.9,126684.3,11.1,i,Good,NA
STN_609,STN,38.16719444,-121.938,2020-08-26,06:55:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,70056.9,140113.7,25220.5,0.8,c,Good,NA
EMP_NZS42,STN,38.18055556,-122.0472222,2020-08-26,09:11:00,NA,Cocconeis placentula,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Cocconeis,placentula,65.7,65.7,29215.5,18.5,i,Good,NA
EMP_NZS42,STN,38.18055556,-122.0472222,2020-08-26,09:11:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,65.7,65.7,39733.1,10.2,i,Good,NA
EMP_NZS42,STN,38.18055556,-122.0472222,2020-08-26,09:11:00,NA,cf. Rhizosolenia sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Rhizosolenia,sp.,131.4,131.4,234997.3,73,i,Good,NA
EMP_NZS42,STN,38.18055556,-122.0472222,2020-08-26,09:11:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,26218.2,52436.5,9438.6,0.8,c,Good,NA
FMWT_605,STN,38.14853,-122.05738,2020-08-26,09:32:00,NA,cf. Rhizosolenia sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Rhizosolenia,sp.,127.8,127.8,486681.3,70.4,i,Good,NA
FMWT_605,STN,38.14853,-122.05738,2020-08-26,09:32:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,52640.9,105281.9,18950.7,0.8,c,Good,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Actinocyclus sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Actinocyclus,sp.,18.4,18.4,283978.2,34,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Bacillaria cf. paxillifera,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Bacillaria,paxillifera,36.8,36.8,151697.1,120.4,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Cyclotella meneghiniana,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,meneghiniana,18.4,18.4,21246.3,13,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,cf. Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,18.4,18.4,9681.7,10,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Gyrosigma sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Gyrosigma,sp.,73.6,73.6,219199.4,141.7,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Melosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Melosira,sp.,18.4,18.4,46845,14.8,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,cf. Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,18.4,18.4,1676.7,5.6,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Chlorella sp.,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorella,sp.,128.8,128.8,23130.2,9.3,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Chlorococcum minutum,Green Algae,Plantae,Chlorophyta,Chlorophyceae,Chlorococcum,minutum,128.8,128.8,18519.3,7.4,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Cryptomonas marssonii,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Cryptomonas,marssonii,36.8,36.8,13758.4,14.8,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Plagioselmis nannoplanctica,Cryptophytes,Chromista,Cryptista,Cryptophyceae,Plagioselmis,nannoplanctica,55.2,55.2,19310.3,10.2,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,1674.3,1711.1,87205.4,5.6,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,4342.1,8684.2,1563.2,0.8,c,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Euglena viridis,Euglenoids,Protozoa,Euglenophyta,Euglenophyceae,Euglena,viridis,55.2,55.2,115346.7,46.3,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Trachelomonas volvocina,Euglenoids,Protozoa,Euglenophyta,Euglenophyceae,Trachelomonas,volvocina,18.4,18.4,13175.2,11.1,i,BadData,NA
STN_610,FMWT,38.11880556,-121.8891944,2020-09-10,08:35:00,NA,Peridinium sp.,Dinoflagellates,Chromista,Miozoa,Dinophyceae,Peridinium,sp.,18.4,18.4,21164.9,13,i,BadData,NA
STN_MONT,FMWT,38.14387,-121.90889,2020-09-10,09:10:00,NA,Actinocyclus sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Actinocyclus,sp.,63.9,63.9,3513936.3,51.9,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2020-09-10,09:10:00,NA,Cyclotella cf. atomus,Centric Diatoms,Chromista,Heterokontophyta,Mediophyceae,Cyclotella,atomus,63.9,63.9,7225.2,6,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2020-09-10,09:10:00,NA,Gyrosigma sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Gyrosigma,sp.,255.5,255.5,855988.6,146.3,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2020-09-10,09:10:00,NA,cf. Thalassiosira sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Thalassiosira,sp.,63.9,63.9,1923.3,3.7,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2020-09-10,09:10:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,447.2,447.2,21336.8,6,i,Good,NA
STN_MONT,FMWT,38.14387,-121.90889,2020-09-10,09:10:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,25298.3,50596.6,9107.4,0.8,c,Good,NA
STN_609,FMWT,38.16719444,-121.938,2020-09-10,09:22:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,46341.9,92683.8,16683.1,0.8,c,PoorlyPreserved,NA
STN_609,FMWT,38.16719444,-121.938,2020-09-10,09:22:00,NA,Eucapsis sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,sp.,115,115,481.7,2,i,PoorlyPreserved,NA
EMP_D4,EMP,38.06248,-121.8205,2020-09-10,09:30:00,NA,cf. Achnanthidium sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Achnanthidium,sp.,306.64,306.64,27695.72,11.1,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2020-09-10,09:30:00,NA,Cyclotella sp.,Centric Diatoms,Chromista,Heterokontophyta,Coscinodiscophyceae,Cyclotella,sp.,306.64,306.64,129144.5,9.3,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2020-09-10,09:30:00,NA,Chroococcus sp.,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Chroococcus,sp.,3373.04,3986.32,203142.87,7.4,i,Good,Unknown
EMP_D4,EMP,38.06248,-121.8205,2020-09-10,09:30:00,NA,Eucapsis microscopica,Cyanobacteria,Eubacteria,Cyanobacteria,Cyanophyceae,Eucapsis,microscopica,64087.76,128175.52,23071.59,0.8,c,Good,Unknown
EMP_EZ6,EMP,38.065545,-121.838168,2020-09-10,09:30:00,NA,cf. Pinnularia sp.,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Pinnularia,sp.,1,1,22295.54,129.6,i,Good,Unknown
EMP_EZ2,EMP,38.077275,-121.765405,2020-09-10,10:15:00,NA,Gyrosigma fasciola,Pennate Diatoms,Chromista,Heterokontophyta,Bacillariophyceae,Gyrosigma,fasciola,287.48,287.48,1560222.96,85.2,i,Good,Unknown
